directorio;secuencia_p;orden;p6020;p6040;mes;area;clase;DPTO;fex_c_2011
24805;1;1;2;32;04;13;1;13;632,462490944919
24805;1;2;1;30;04;13;1;13;632,462490944919
24805;1;3;1;6;04;13;1;13;632,462490944919
24806;1;1;1;53;04;05;1;05;594,278068243824
24806;1;2;2;45;04;05;1;05;594,278068243824
24806;1;3;2;20;04;05;1;05;594,278068243824
24806;1;4;1;14;04;05;1;05;594,278068243824
24807;1;1;1;55;04;73;1;73;173,056019223786
24807;1;2;2;60;04;73;1;73;173,056019223786
24808;1;1;1;58;04;23;1;23;155,962353168821
24808;1;2;2;48;04;23;1;23;155,962353168821
24808;1;3;2;25;04;23;1;23;155,962353168821
24808;1;4;1;15;04;23;1;23;155,962353168821
24808;1;5;2;50;04;23;1;23;155,962353168821
24808;1;6;1;22;04;23;1;23;155,962353168821
24810;1;1;1;32;04;52;1;52;265,884339734429
24810;1;2;2;34;04;52;1;52;265,884339734429
24810;1;3;2;7;04;52;1;52;265,884339734429
24810;1;4;2;64;04;52;1;52;265,884339734429
24811;1;1;2;8;04;47;1;47;239,294115966751
24811;1;2;2;60;04;47;1;47;239,294115966751
24813;1;1;1;54;04;76;1;76;1879,30001776569
24813;1;2;1;14;04;76;1;76;1879,30001776569
24814;1;1;1;46;04;68;1;68;116,122227415918
24814;1;2;2;44;04;68;1;68;116,122227415918
24814;1;3;2;21;04;68;1;68;116,122227415918
24814;1;4;1;0;04;68;1;68;116,122227415918
24814;1;5;1;13;04;68;1;68;116,122227415918
24814;1;6;2;24;04;68;1;68;116,122227415918
24814;1;7;1;29;04;68;1;68;116,122227415918
24814;1;8;1;6;04;68;1;68;116,122227415918
24815;1;1;1;32;04;19;1;19;133,018012267151
24815;1;2;2;22;04;19;1;19;133,018012267151
24815;1;3;1;1;04;19;1;19;133,018012267151
24816;1;1;2;44;04;70;1;70;148,247558736575
24816;1;2;1;15;04;70;1;70;148,247558736575
24816;1;3;1;21;04;70;1;70;148,247558736575
24816;1;4;2;21;04;70;1;70;148,247558736575
24816;1;5;2;28;04;70;1;70;148,247558736575
24816;1;6;1;5;04;70;1;70;148,247558736575
24817;1;1;2;23;04;27;1;27;70,9078418639664
24817;1;2;1;7;04;27;1;27;70,9078418639664
24817;1;3;2;26;04;27;1;27;70,9078418639664
24817;1;4;2;5;04;27;1;27;70,9078418639664
24818;1;1;2;50;04;70;1;70;300,205115926923
24818;1;2;2;13;04;70;1;70;300,205115926923
24818;1;3;2;12;04;70;1;70;300,205115926923
24819;1;1;1;43;04;68;1;68;708,686325949262
24819;1;2;2;42;04;68;1;68;708,686325949262
24819;1;3;2;18;04;68;1;68;708,686325949262
24819;1;4;2;46;04;68;1;68;708,686325949262
24819;1;5;2;22;04;68;1;68;708,686325949262
24820;1;1;1;24;04;63;1;63;154,247480758925
24820;1;2;2;23;04;63;1;63;154,247480758925
24820;1;3;1;4;04;63;1;63;154,247480758925
24820;1;4;2;1;04;63;1;63;154,247480758925
24821;1;1;1;39;04;20;1;20;141,679357263776
24821;1;2;2;38;04;20;1;20;141,679357263776
24821;1;3;1;15;04;20;1;20;141,679357263776
24821;1;4;1;4;04;20;1;20;141,679357263776
24822;1;1;1;42;04;50;1;50;82,9405912045263
24822;1;2;2;42;04;50;1;50;82,9405912045263
24822;1;3;2;20;04;50;1;50;82,9405912045263
24824;1;1;1;33;04;52;1;52;100,951074959105
24824;1;2;2;31;04;52;1;52;100,951074959105
24824;1;3;1;13;04;52;1;52;100,951074959105
24824;1;4;1;12;04;52;1;52;100,951074959105
24824;1;5;2;61;04;52;1;52;100,951074959105
24825;1;1;1;30;04;19;1;19;254,887208129015
24825;1;2;2;34;04;19;1;19;254,887208129015
24825;1;3;1;3;04;19;1;19;254,887208129015
24828;1;1;2;48;04;23;1;23;260,769333741969
24828;1;2;2;27;04;23;1;23;260,769333741969
24828;1;3;1;2;04;23;1;23;260,769333741969
24828;1;4;1;11;04;23;1;23;260,769333741969
24829;1;1;2;45;04;05;1;05;1012,28427003018
24829;1;2;1;89;04;05;1;05;1012,28427003018
24829;1;3;2;25;04;05;1;05;1012,28427003018
24830;1;1;2;22;04;11;1;11;1332,79214035503
24830;1;2;1;22;04;11;1;11;1332,79214035503
24831;1;1;1;57;04;15;1;15;60,6529664257264
24831;1;2;2;61;04;15;1;15;60,6529664257264
24831;1;3;2;24;04;15;1;15;60,6529664257264
24831;1;4;1;7;04;15;1;15;60,6529664257264
24831;1;5;1;2;04;15;1;15;60,6529664257264
24832;1;1;2;65;04;66;1;66;217,656147934748
24833;1;1;1;35;04;11;1;11;6082,01225062294
24833;1;2;2;26;04;11;1;11;6082,01225062294
24833;1;3;2;0;04;11;1;11;6082,01225062294
24835;1;1;1;43;04;41;1;41;360,014711826444
24835;1;2;2;45;04;41;1;41;360,014711826444
24835;1;3;2;16;04;41;1;41;360,014711826444
24836;1;1;1;26;04;68;1;68;511,457240790651
24836;1;2;1;59;04;68;1;68;511,457240790651
24837;1;1;2;33;04;19;1;19;99,1721904892303
24837;1;2;1;11;04;19;1;19;99,1721904892303
24837;1;3;1;6;04;19;1;19;99,1721904892303
24838;1;1;2;52;04;15;1;15;93,5019079417456
24838;1;2;1;24;04;15;1;15;93,5019079417456
24838;1;3;2;22;04;15;1;15;93,5019079417456
24839;1;1;2;61;04;17;1;17;224,173241689134
24842;1;1;1;54;04;41;1;41;213,741204168463
24843;1;1;1;34;04;68;1;68;461,37912598442
24843;1;2;2;22;04;68;1;68;461,37912598442
24843;1;3;1;29;04;68;1;68;461,37912598442
24844;1;1;2;69;04;66;1;66;281,278714254135
24846;1;1;2;58;04;05;1;05;2941,4610537488
24846;1;2;2;41;04;05;1;05;2941,4610537488
24846;1;3;2;10;04;05;1;05;2941,4610537488
24846;1;4;1;31;04;05;1;05;2941,4610537488
24846;1;5;2;19;04;05;1;05;2941,4610537488
24846;1;6;1;5;04;05;1;05;2941,4610537488
24847;1;1;1;48;04;66;1;66;255,777045058057
24847;1;2;2;46;04;66;1;66;255,777045058057
24847;1;3;2;8;04;66;1;66;255,777045058057
24847;1;4;2;84;04;66;1;66;255,777045058057
24849;1;1;2;103;04;44;1;44;164,084836653573
24849;1;2;2;74;04;44;1;44;164,084836653573
24849;1;3;2;20;04;44;1;44;164,084836653573
24850;1;1;2;21;04;66;1;66;537,437795402221
24850;1;2;1;20;04;66;1;66;537,437795402221
24850;1;3;2;4;04;66;1;66;537,437795402221
24850;1;4;2;42;04;66;1;66;537,437795402221
24850;1;5;1;41;04;66;1;66;537,437795402221
24852;1;1;1;43;04;05;1;05;2100,14250483004
24852;1;2;2;40;04;05;1;05;2100,14250483004
24852;1;3;1;14;04;05;1;05;2100,14250483004
24854;1;1;1;48;04;68;1;68;644,148954620528
24854;1;2;2;47;04;68;1;68;644,148954620528
24854;1;3;2;25;04;68;1;68;644,148954620528
24854;1;4;1;14;04;68;1;68;644,148954620528
24856;1;1;1;42;04;13;1;13;500,81774498733
24856;1;2;2;41;04;13;1;13;500,81774498733
24856;1;3;2;20;04;13;1;13;500,81774498733
24856;1;4;1;14;04;13;1;13;500,81774498733
24856;1;5;2;63;04;13;1;13;500,81774498733
24857;1;1;2;36;04;15;1;15;224,735893562418
24857;1;2;2;18;04;15;1;15;224,735893562418
24857;1;3;1;13;04;15;1;15;224,735893562418
24857;1;4;2;12;04;15;1;15;224,735893562418
24860;1;1;2;70;04;63;1;63;98,9315276177289
24860;1;2;1;37;04;63;1;63;98,9315276177289
24860;1;3;2;34;04;63;1;63;98,9315276177289
24860;1;4;1;12;04;63;1;63;98,9315276177289
24860;1;5;1;4;04;63;1;63;98,9315276177289
24861;1;1;2;36;04;66;1;66;392,379682230313
24861;1;2;2;38;04;66;1;66;392,379682230313
24861;1;3;1;38;04;66;1;66;392,379682230313
24862;1;1;2;28;04;52;1;52;109,727110172725
24862;1;2;1;12;04;52;1;52;109,727110172725
24862;1;3;2;9;04;52;1;52;109,727110172725
24862;1;4;2;50;04;52;1;52;109,727110172725
24863;1;1;2;47;04;23;1;23;69,493707009276
24863;1;2;1;49;04;23;1;23;69,493707009276
24863;1;3;1;25;04;23;1;23;69,493707009276
24863;1;4;1;27;04;23;1;23;69,493707009276
24863;1;5;2;26;04;23;1;23;69,493707009276
24863;1;6;1;6;04;23;1;23;69,493707009276
24864;1;1;2;26;04;17;1;17;133,664026103506
24864;1;2;2;30;04;17;1;17;133,664026103506
24865;1;1;1;72;04;66;1;66;263,951050152178
24866;1;1;2;58;04;63;1;63;68,2905747187596
24866;1;2;1;32;04;63;1;63;68,2905747187596
24867;1;1;1;56;04;17;1;17;195,526653030693
24867;1;2;2;43;04;17;1;17;195,526653030693
24867;1;3;1;12;04;17;1;17;195,526653030693
24867;1;4;2;8;04;17;1;17;195,526653030693
24868;1;1;1;59;04;63;1;63;73,6340753237904
24868;1;2;1;59;04;63;1;63;73,6340753237904
24868;1;3;1;29;04;63;1;63;73,6340753237904
24868;1;4;1;21;04;63;1;63;73,6340753237904
24869;1;1;1;38;04;68;1;68;476,849594561006
24869;1;2;2;37;04;68;1;68;476,849594561006
24869;1;3;1;14;04;68;1;68;476,849594561006
24869;1;4;1;18;04;68;1;68;476,849594561006
24869;2;1;1;26;04;68;1;68;476,849594561006
24869;2;2;1;60;04;68;1;68;476,849594561006
24870;1;1;2;71;04;05;1;05;931,202460680371
24870;1;2;2;61;04;05;1;05;931,202460680371
24871;1;1;1;66;04;50;1;50;331,405349312551
24872;1;1;2;62;04;44;1;44;278,057430680625
24872;1;2;1;23;04;44;1;44;278,057430680625
24872;1;3;2;20;04;44;1;44;278,057430680625
24873;1;1;2;38;04;27;1;27;94,8509040209057
24873;1;2;1;55;04;27;1;27;94,8509040209057
24873;1;3;2;18;04;27;1;27;94,8509040209057
24873;1;4;2;7;04;27;1;27;94,8509040209057
24873;1;5;1;5;04;27;1;27;94,8509040209057
24874;1;1;2;56;04;54;1;54;425,79415336711
24874;1;2;2;30;04;54;1;54;425,79415336711
24874;1;3;1;12;04;54;1;54;425,79415336711
25625;1;1;1;54;04;52;1;52;93,5428471715707
25625;1;2;2;53;04;52;1;52;93,5428471715707
25627;1;1;1;66;04;68;1;68;1284,50892868031
25628;1;1;2;34;04;18;1;18;116,164241387455
25628;1;2;1;19;04;18;1;18;116,164241387455
25628;1;3;1;14;04;18;1;18;116,164241387455
25628;1;4;2;8;04;18;1;18;116,164241387455
25628;1;5;2;4;04;18;1;18;116,164241387455
25628;1;6;2;3;04;18;1;18;116,164241387455
25629;1;1;1;43;04;47;1;47;167,406528557943
25629;1;2;2;38;04;47;1;47;167,406528557943
25629;1;3;2;19;04;47;1;47;167,406528557943
25629;1;4;1;8;04;47;1;47;167,406528557943
25630;1;1;1;39;04;63;1;63;87,8140301245512
25630;1;2;2;35;04;63;1;63;87,8140301245512
25631;1;1;2;41;04;18;1;18;59,2791131448742
25631;1;2;1;45;04;18;1;18;59,2791131448742
25631;1;3;2;12;04;18;1;18;59,2791131448742
25631;1;4;2;7;04;18;1;18;59,2791131448742
25634;1;1;2;83;04;66;1;66;312,924461315426
25634;1;2;2;21;04;66;1;66;312,924461315426
25635;1;1;2;35;04;05;1;05;1415,83686613289
25635;1;2;1;27;04;05;1;05;1415,83686613289
25635;1;3;1;1;04;05;1;05;1415,83686613289
25636;1;1;2;58;04;08;1;08;870,919409001438
25636;1;2;1;20;04;08;1;08;870,919409001438
25636;1;3;1;27;04;08;1;08;870,919409001438
25636;1;4;1;37;04;08;1;08;870,919409001438
25636;1;5;1;42;04;08;1;08;870,919409001438
25636;1;6;1;16;04;08;1;08;870,919409001438
25636;1;7;2;3;04;08;1;08;870,919409001438
25637;1;1;1;45;04;23;1;23;115,087232595822
25638;1;1;2;35;04;47;1;47;678,780466096075
25638;1;2;2;16;04;47;1;47;678,780466096075
25638;1;3;2;15;04;47;1;47;678,780466096075
25638;1;4;2;9;04;47;1;47;678,780466096075
25638;1;5;1;8;04;47;1;47;678,780466096075
25639;1;1;1;62;04;50;1;50;331,405349312551
25640;1;1;2;76;04;17;1;17;136,991464757709
25640;1;2;2;69;04;17;1;17;136,991464757709
25640;1;3;2;63;04;17;1;17;136,991464757709
25640;1;4;1;60;04;17;1;17;136,991464757709
25640;1;5;2;59;04;17;1;17;136,991464757709
25642;1;1;2;27;04;52;1;52;94,52472537378
25642;1;2;1;7;04;52;1;52;94,52472537378
25643;1;1;1;49;04;63;1;63;112,524466122506
25643;1;2;2;52;04;63;1;63;112,524466122506
25643;1;3;1;20;04;63;1;63;112,524466122506
25644;1;1;2;62;04;27;1;27;20,6940836620189
25644;1;2;1;38;04;27;1;27;20,6940836620189
25644;1;3;1;65;04;27;1;27;20,6940836620189
25644;1;4;2;57;04;27;1;27;20,6940836620189
25644;1;5;1;31;04;27;1;27;20,6940836620189
25646;1;1;2;49;04;17;1;17;168,077779331669
25646;1;2;1;30;04;17;1;17;168,077779331669
25647;1;1;1;59;04;66;1;66;211,642514606075
25647;1;2;2;50;04;66;1;66;211,642514606075
25647;1;3;1;18;04;66;1;66;211,642514606075
25649;1;1;1;38;04;05;1;05;981,23611573333
25649;1;2;2;34;04;05;1;05;981,23611573333
25649;1;3;1;36;04;05;1;05;981,23611573333
25649;1;4;2;38;04;05;1;05;981,23611573333
25651;1;1;2;23;04;27;1;27;146,465420365536
25651;1;2;1;32;04;27;1;27;146,465420365536
25651;1;3;1;0;04;27;1;27;146,465420365536
25652;1;1;1;30;04;63;1;63;148,791281693898
25652;1;2;2;27;04;63;1;63;148,791281693898
25652;1;3;2;9;04;63;1;63;148,791281693898
25652;1;4;1;5;04;63;1;63;148,791281693898
25653;1;1;1;88;04;50;1;50;331,405349312551
25655;1;1;1;69;04;23;1;23;42,8003009927703
25655;1;2;2;57;04;23;1;23;42,8003009927703
25655;1;3;1;34;04;23;1;23;42,8003009927703
25655;1;4;2;28;04;23;1;23;42,8003009927703
25655;1;5;1;32;04;23;1;23;42,8003009927703
25655;1;6;1;9;04;23;1;23;42,8003009927703
25655;1;7;1;15;04;23;1;23;42,8003009927703
25656;1;1;2;46;04;19;1;19;115,423918862182
25656;1;2;2;28;04;19;1;19;115,423918862182
25656;1;3;2;16;04;19;1;19;115,423918862182
25656;1;4;1;72;04;19;1;19;115,423918862182
25657;1;1;1;60;04;17;1;17;303,520724122919
25657;1;2;2;50;04;17;1;17;303,520724122919
25657;1;3;2;25;04;17;1;17;303,520724122919
25657;1;4;2;8;04;17;1;17;303,520724122919
25658;1;1;1;45;04;23;1;23;271,300754273965
25658;1;2;2;35;04;23;1;23;271,300754273965
25658;1;3;1;16;04;23;1;23;271,300754273965
25658;1;4;2;13;04;23;1;23;271,300754273965
25660;1;1;1;28;04;63;1;63;98,0650068248423
25660;1;2;2;29;04;63;1;63;98,0650068248423
25660;1;3;1;8;04;63;1;63;98,0650068248423
25661;1;1;1;66;04;15;1;15;50,0295637723232
25661;1;2;2;55;04;15;1;15;50,0295637723232
25661;1;3;1;13;04;15;1;15;50,0295637723232
25662;1;1;2;66;04;73;1;73;99,7507640005083
25662;1;2;2;16;04;73;1;73;99,7507640005083
25663;1;1;2;23;04;73;1;73;299,221895476658
25663;1;2;1;7;04;73;1;73;299,221895476658
25663;1;3;1;1;04;73;1;73;299,221895476658
25664;1;1;1;38;04;70;1;70;109,194242927413
25664;1;2;2;36;04;70;1;70;109,194242927413
25664;1;3;2;17;04;70;1;70;109,194242927413
25664;1;4;2;8;04;70;1;70;109,194242927413
25664;1;5;2;19;04;70;1;70;109,194242927413
25664;1;6;1;0;04;70;1;70;109,194242927413
25665;1;1;2;62;04;47;1;47;373,640012036059
25665;1;2;1;39;04;47;1;47;373,640012036059
25666;1;1;2;74;04;63;1;63;100,368471163319
25667;1;1;1;31;04;18;1;18;63,4286742455213
25668;1;1;1;28;04;66;1;66;255,777045058057
25668;1;2;2;27;04;66;1;66;255,777045058057
25668;1;3;2;57;04;66;1;66;255,777045058057
25668;1;4;2;5;04;66;1;66;255,777045058057
25669;1;1;1;41;04;11;1;11;2165,9778729631
25669;1;2;2;41;04;11;1;11;2165,9778729631
25669;1;3;1;0;04;11;1;11;2165,9778729631
25670;1;1;2;94;04;47;1;47;210,13544436517
25670;1;2;1;52;04;47;1;47;210,13544436517
25670;1;3;1;52;04;47;1;47;210,13544436517
25670;1;4;2;65;04;47;1;47;210,13544436517
25670;1;5;1;24;04;47;1;47;210,13544436517
25672;1;1;1;48;04;05;1;05;2273,06468085408
25672;1;2;2;42;04;05;1;05;2273,06468085408
25672;1;3;2;5;04;05;1;05;2273,06468085408
25673;1;1;1;69;04;41;1;41;108,546985849836
25674;1;1;1;41;04;54;1;54;547,305946393002
25675;1;1;1;68;04;68;1;68;1284,50892868031
25676;1;1;2;66;04;05;1;05;592,291172224253
25676;1;2;2;50;04;05;1;05;592,291172224253
25676;1;3;2;39;04;05;1;05;592,291172224253
25676;1;4;1;23;04;05;1;05;592,291172224253
25677;1;1;1;73;04;63;1;63;90,9528057517217
25677;1;2;2;66;04;63;1;63;90,9528057517217
25677;1;3;2;25;04;63;1;63;90,9528057517217
25677;1;4;1;41;04;63;1;63;90,9528057517217
25677;1;5;1;5;04;63;1;63;90,9528057517217
25678;1;1;1;26;04;63;1;63;126,758491414733
25678;1;2;2;24;04;63;1;63;126,758491414733
25678;1;3;2;2;04;63;1;63;126,758491414733
25679;1;1;2;41;04;44;1;44;205,567550839294
25679;1;2;1;18;04;44;1;44;205,567550839294
25679;1;3;1;13;04;44;1;44;205,567550839294
25679;1;4;1;11;04;44;1;44;205,567550839294
25680;1;1;2;57;04;27;1;27;51,9503402812218
25680;1;2;1;15;04;27;1;27;51,9503402812218
25681;1;1;1;41;04;18;1;18;63,4286742455213
25682;1;1;1;29;04;13;1;13;751,529668763423
25682;1;2;2;29;04;13;1;13;751,529668763423
25682;1;3;1;4;04;13;1;13;751,529668763423
25682;1;4;1;2;04;13;1;13;751,529668763423
25683;1;1;1;68;04;68;1;68;593,418815980656
25683;1;2;2;73;04;68;1;68;593,418815980656
25684;1;1;1;29;04;52;1;52;233,916718883221
25684;1;2;2;24;04;52;1;52;233,916718883221
25684;1;3;1;2;04;52;1;52;233,916718883221
25685;1;1;1;48;04;41;1;41;197,011059019892
25685;1;2;2;46;04;41;1;41;197,011059019892
25685;1;3;2;20;04;41;1;41;197,011059019892
25685;1;4;2;14;04;41;1;41;197,011059019892
25685;1;5;2;1;04;41;1;41;197,011059019892
25685;1;6;2;11;04;41;1;41;197,011059019892
25686;1;1;2;46;04;11;1;11;1498,92390860607
25686;1;2;1;41;04;11;1;11;1498,92390860607
25686;1;3;1;16;04;11;1;11;1498,92390860607
25686;1;4;1;12;04;11;1;11;1498,92390860607
25686;1;5;1;6;04;11;1;11;1498,92390860607
25687;1;1;2;41;04;23;1;23;208,086084563846
25687;1;2;1;54;04;23;1;23;208,086084563846
25687;1;3;2;20;04;23;1;23;208,086084563846
25687;1;4;1;0;04;23;1;23;208,086084563846
25687;1;5;1;13;04;23;1;23;208,086084563846
25687;1;6;1;2;04;23;1;23;208,086084563846
25687;1;7;2;21;04;23;1;23;208,086084563846
25687;1;8;1;1;04;23;1;23;208,086084563846
25689;1;1;2;26;04;68;1;68;198,564594811814
25689;1;2;1;30;04;68;1;68;198,564594811814
25689;1;3;2;6;04;68;1;68;198,564594811814
25689;1;4;1;29;04;68;1;68;198,564594811814
25689;2;1;2;26;04;68;1;68;198,564594811814
25689;2;2;2;12;04;68;1;68;198,564594811814
25689;2;3;1;9;04;68;1;68;198,564594811814
25689;2;4;2;2;04;68;1;68;198,564594811814
25689;2;5;1;30;04;68;1;68;198,564594811814
25690;1;1;1;72;04;19;1;19;64,1863983276873
25690;1;2;2;66;04;19;1;19;64,1863983276873
25690;1;3;2;42;04;19;1;19;64,1863983276873
25690;1;4;2;34;04;19;1;19;64,1863983276873
25692;1;1;2;63;04;41;1;41;80,9833080535104
25692;1;2;1;29;04;41;1;41;80,9833080535104
25693;1;1;2;18;04;66;1;66;569,98481217598
25693;1;2;1;70;04;66;1;66;569,98481217598
25693;1;3;1;21;04;66;1;66;569,98481217598
25693;1;4;1;2;04;66;1;66;569,98481217598
25695;1;1;2;50;04;41;1;41;145,778502982154
25695;1;2;1;49;04;41;1;41;145,778502982154
25695;1;3;1;27;04;41;1;41;145,778502982154
25697;1;1;1;42;04;52;1;52;232,039030874932
25697;1;2;2;34;04;52;1;52;232,039030874932
25697;1;3;2;12;04;52;1;52;232,039030874932
25697;1;4;1;3;04;52;1;52;232,039030874932
25698;1;1;2;53;04;08;1;08;770,166216097567
25699;2;1;2;67;04;52;1;52;159,324624671272
25700;1;1;1;35;04;52;1;52;217,200662713919
25700;1;2;2;35;04;52;1;52;217,200662713919
25700;1;3;1;13;04;52;1;52;217,200662713919
25700;1;4;1;4;04;52;1;52;217,200662713919
25701;1;1;1;67;04;08;1;08;532,149323094735
25701;1;2;2;79;04;08;1;08;532,149323094735
25702;1;1;1;40;04;18;1;18;48,4716833363966
25702;1;2;2;40;04;18;1;18;48,4716833363966
25702;1;3;2;21;04;18;1;18;48,4716833363966
25702;1;4;2;17;04;18;1;18;48,4716833363966
25703;1;1;1;57;04;17;1;17;229,120126453684
25703;1;2;2;52;04;17;1;17;229,120126453684
25703;1;3;1;27;04;17;1;17;229,120126453684
25703;1;4;2;18;04;17;1;17;229,120126453684
25704;1;1;1;65;04;66;1;66;64,0499186962816
25704;1;2;2;78;04;66;1;66;64,0499186962816
25704;1;3;1;69;04;66;1;66;64,0499186962816
25704;1;4;1;84;04;66;1;66;64,0499186962816
25705;1;1;2;49;04;15;1;15;79,239075916104
25705;1;2;1;49;04;15;1;15;79,239075916104
25705;1;3;2;24;04;15;1;15;79,239075916104
25706;1;1;1;63;04;11;1;11;1354,23441872085
25706;1;2;2;62;04;11;1;11;1354,23441872085
25706;1;3;2;39;04;11;1;11;1354,23441872085
25706;1;4;2;23;04;11;1;11;1354,23441872085
25706;1;5;2;0;04;11;1;11;1354,23441872085
25706;1;6;1;19;04;11;1;11;1354,23441872085
25706;1;7;2;27;04;11;1;11;1354,23441872085
25706;1;8;2;5;04;11;1;11;1354,23441872085
25707;1;1;2;24;04;13;1;13;565,295792813074
25707;1;2;1;22;04;13;1;13;565,295792813074
25707;1;3;1;3;04;13;1;13;565,295792813074
25708;1;1;1;28;04;63;1;63;76,0322165456778
25708;1;2;2;21;04;63;1;63;76,0322165456778
25709;1;1;1;55;04;08;1;08;428,495102724555
25709;1;2;2;46;04;08;1;08;428,495102724555
25709;1;3;2;15;04;08;1;08;428,495102724555
25709;1;4;2;56;04;08;1;08;428,495102724555
25709;1;5;2;19;04;08;1;08;428,495102724555
25710;1;1;2;79;04;63;1;63;82,6894021513275
25712;1;1;1;83;04;63;1;63;90,8739496343175
25713;1;1;1;62;04;47;1;47;259,707372964862
25713;1;2;2;41;04;47;1;47;259,707372964862
25713;1;3;2;20;04;47;1;47;259,707372964862
25713;1;4;1;16;04;47;1;47;259,707372964862
25713;1;5;1;2;04;47;1;47;259,707372964862
25714;1;1;1;37;04;52;1;52;242,718779900138
25714;1;2;2;22;04;52;1;52;242,718779900138
25714;1;3;1;4;04;52;1;52;242,718779900138
25715;1;1;2;71;04;54;1;54;494,44637094617
25715;1;2;1;47;04;54;1;54;494,44637094617
25716;1;1;2;73;04;54;1;54;330,044203249497
25717;1;1;1;48;04;27;1;27;39,0387859258683
25717;1;2;1;49;04;27;1;27;39,0387859258683
25718;1;1;2;33;04;76;1;76;690,167935994304
25718;1;2;1;14;04;76;1;76;690,167935994304
25718;1;3;1;11;04;76;1;76;690,167935994304
25719;1;1;1;43;04;66;1;66;232,3422196568
25720;1;1;1;46;04;27;1;27;46,2105442860014
25720;1;2;2;60;04;27;1;27;46,2105442860014
25720;1;3;2;15;04;27;1;27;46,2105442860014
25721;1;1;2;38;04;23;1;23;77,8304483192715
25721;1;2;1;41;04;23;1;23;77,8304483192715
25721;1;3;2;16;04;23;1;23;77,8304483192715
25722;1;1;1;41;04;50;1;50;460,66577194844
25723;1;1;1;42;04;17;1;17;273,89957000791
25723;1;2;2;47;04;17;1;17;273,89957000791
25723;1;3;2;25;04;17;1;17;273,89957000791
25724;1;1;2;28;04;27;1;27;81,3292640251725
25724;1;2;2;4;04;27;1;27;81,3292640251725
25724;1;3;2;20;04;27;1;27;81,3292640251725
25724;1;4;1;20;04;27;1;27;81,3292640251725
25725;1;1;2;55;04;70;1;70;60,9242041704771
25725;1;2;1;59;04;70;1;70;60,9242041704771
25725;1;3;1;18;04;70;1;70;60,9242041704771
25725;1;4;1;8;04;70;1;70;60,9242041704771
25725;1;5;1;7;04;70;1;70;60,9242041704771
25726;1;1;1;35;04;15;1;15;99,8401594967155
25726;1;2;2;31;04;15;1;15;99,8401594967155
25726;1;3;1;12;04;15;1;15;99,8401594967155
25726;1;4;2;4;04;15;1;15;99,8401594967155
25727;1;1;1;29;04;66;1;66;355,139511290644
25727;1;2;2;28;04;66;1;66;355,139511290644
25727;1;3;1;7;04;66;1;66;355,139511290644
25728;1;1;2;67;04;52;1;52;159,324624671272
25729;1;1;1;45;04;54;1;54;614,272216252755
25729;1;2;2;37;04;54;1;54;614,272216252755
25729;1;3;2;19;04;54;1;54;614,272216252755
25729;1;4;1;2;04;54;1;54;614,272216252755
25731;1;1;1;59;04;68;1;68;115,542056239854
25732;1;1;1;37;04;63;1;63;149,918155150695
25732;1;2;2;27;04;63;1;63;149,918155150695
25732;1;3;1;8;04;63;1;63;149,918155150695
25732;1;4;1;2;04;63;1;63;149,918155150695
25733;1;1;2;74;04;54;1;54;221,557748283152
25733;1;2;2;25;04;54;1;54;221,557748283152
25734;1;1;2;47;04;52;1;52;205,165122584505
25734;1;2;1;14;04;52;1;52;205,165122584505
25735;1;1;2;32;04;76;1;76;3148,56733622906
25735;1;2;1;8;04;76;1;76;3148,56733622906
25735;1;3;2;11;04;76;1;76;3148,56733622906
25737;1;1;1;32;04;23;1;23;136,743339287679
25737;1;2;2;31;04;23;1;23;136,743339287679
25737;1;3;2;8;04;23;1;23;136,743339287679
25739;1;1;1;32;04;73;1;73;162,483615475145
25740;1;1;2;87;04;05;1;05;977,481270347578
25741;1;1;2;56;04;23;1;23;81,9577473167311
25741;1;2;2;29;04;23;1;23;81,9577473167311
25741;1;3;2;15;04;23;1;23;81,9577473167311
25741;1;4;2;9;04;23;1;23;81,9577473167311
25742;1;1;2;34;04;17;1;17;160,166985822411
25742;1;2;1;39;04;17;1;17;160,166985822411
25742;1;3;1;17;04;17;1;17;160,166985822411
25744;1;1;2;77;04;52;1;52;159,324624671272
25745;1;1;1;54;04;66;1;66;116,766859109571
25746;1;1;1;49;04;13;1;13;757,147529053098
25746;1;2;1;50;04;13;1;13;757,147529053098
25746;1;3;1;15;04;13;1;13;757,147529053098
25747;1;1;1;70;04;76;1;76;1772,50804566186
25749;1;1;1;64;04;17;1;17;136,991464757709
25749;1;2;2;55;04;17;1;17;136,991464757709
25749;1;3;2;26;04;17;1;17;136,991464757709
25750;1;1;1;29;04;19;1;19;164,711978780752
25750;1;2;2;26;04;19;1;19;164,711978780752
25750;1;3;2;2;04;19;1;19;164,711978780752
25751;1;1;1;63;04;76;1;76;1421,21109914663
25751;1;2;2;60;04;76;1;76;1421,21109914663
25752;1;1;1;33;04;05;1;05;1039,15052655203
25752;1;2;2;35;04;05;1;05;1039,15052655203
25753;1;1;1;74;04;17;1;17;185,916987885462
