DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;CLASE;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DSI;DPTO;AREA;fex_c_2011
560887;1;7;70;25;48;1; ;2;2;2;25;1; ;9;4; ; ; ; ; ; ; ;1; ; ; ;2; ;1;98;1;32;32;9199;91;1;13;13;287,51794000748
560888;1;3;70;25;48;2; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;13;13;320,520765039437
560889;1;6;70;25;48;3; ;1;1;2;25;3; ;1;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;600000;1;54;54;9500;95;1;13;13;267,69466072347
560891;1;2;70;52;48;1; ;2;2;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;5521;55;1;13;13;379,473053450211
560891;2;3;70;9;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;1;13;13;379,473053450211
560892;1;2;70;52;48;2; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;06; ; ; ;1;13;13;319,785866962841
560896;1;1;70;52;48;4; ;1;1;2;884;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;40;40;5225;52;1;13;13;294,661696862309
560898;1;1;70;5;48;1; ;1;1;2;5;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;98;1;98;1;33;39;7530;75;1;13;13;324,276280260767
560910;1;2;70;20;48;1; ;1;1;2;96;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;13;13;311,985241482772
560917;1;2;70;104;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;1;13;13;349,855799765955
560921;1;3;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;98;1048,37315326247
560927;1;2;70;8;56;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;13;98;1055,26732950627
560930;1;4;70;8;48;3; ;1;1;2;12;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;9500;95;1;13;98;1084,2850834746
560939;1;2;70;12;56;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;98;1043,42426823456
560939;1;3;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;1;13;98;1043,42426823456
560953;1;3;70;12;48;2; ;1;1;2;12;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;37;7512;75;1;13;98;1284,48897120707
560954;1;2;70;6;56;1; ;1;1;2;24;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;62;0121;01;1;13;98;1373,95177607811
560957;1;5;70;4;56;4; ;1;1;2;8;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;62;0121;01;1;13;98;1429,13796177847
560958;1;4;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;98;1215,11819436567
560965;1;1;70;12;40;1; ;1;1;2;72;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5221;52;1;13;98;1222,84202963062
560993;1;3;70;8;50;1; ;2;1;2;8;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;12;12;7411;74;1;13;98;1304,19596866162
560995;1;1;70;4;80;1; ;1;1;2;92;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;1500000;1;98;98;6021;60;1;13;98;1278,90681359567
560998;1;3;70;240;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;13;98;1093,24552397946
561002;1;3;70;8;56;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;1;13;98;967,082587717306
561010;1;1;70;52;60;3; ;1;1;2;64;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;13;98;959,88693271206
561016;1;1;70;4;77;3; ;1;1;2;43;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;54;54;9500;95;1;13;98;899,268845352759
561027;2;3;70;21;48;2; ;1;1;2;39;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1950000;1;59;59;8511;85;1;13;98;1368,26073974197
561030;1;1;70;13;48;1; ;1;1;2;13;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3240000;1;62;62;0121;01;1;13;98;1242,70051088994
561036;1;2;70;48;48;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;13;98;1233,46480477681
561040;1;3;70;6;48;1; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;54;9500;95;1;15;15;49,6335355514307
561040;1;4;70;2;48;3; ;1;1;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;130000;1;910000;1;54;54;9500;95;1;15;15;49,6335355514307
561052;1;4;70;8;40;2; ;1;1;2;8;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;53;53;8021;80;1;15;15;101,368073869426
561066;1;1;70;8;35;3; ;1;1;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;240000;1;54;54;9500;95;1;15;15;79,5691948542658
561067;1;2;70;12;40;1; ;1;1;2;12;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;360000;1;54;54;9500;95;1;15;15;72,1806147506806
561069;1;3;70;3;45;1; ;1;1;2;3;1; ;9;1; ; ;1; ;1; ; ; ; ; ; ;1;700000;1;8400000;1;97;97;4530;45;1;15;15;73,9675740549486
561072;1;1;70;8;40;1; ;1;1;2;52;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;5211;52;1;15;15;56,475731029387
561076;1;1;70;4;48;1; ;1;1;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;8876000;1;13;13;8021;80;1;15;15;67,31420781462
561079;1;2;70;20;48;1; ;1;2;2;20;2; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5600000;1;32;32;7512;75;1;15;15;87,0107569016454
561098;1;3;70;8;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;15;98;2456,77911324317
561099;1;2;70;4;48;1; ;2;2;2;200;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;45;5233;52;1;15;98;2234,65535550861
561108;1;4;70;48;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;1;15;98;2241,13457667285
561130;1;2;70;8;48;1; ;2;2;2;64;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;16;16;7430;74;1;15;98;2067,11169580844
561139;1;4;70;16;48;1; ;1;1;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1440000;1;84;84;5020;50;1;15;98;2130,14154904462
561142;1;3;70;8;48;1; ;1;1;2;200;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;15;98;1915,95315349442
561145;1;3;70;32;40;1; ;2;2;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;16;16;2220;22;1;15;98;2412,82819756149
561147;1;2;70;40;20;1; ;2;2;2;104;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;21;5522;55;1;15;98;1588,66475534265
561149;1;3;70;2;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;15;98;2762,04302311885
561150;1;3;70;1;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;15;98;1739,60299245335
561151;1;4;70;8;40;1; ;2;2;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;59;8513;85;1;15;98;2243,4618568495
561166;1;3;70;6;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;1;15;98;2398,72330689511
561190;1;3;70;5;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;00; ; ; ;1;15;98;2436,68011376915
561191;1;2;70;8;20;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;79; ; ; ;1;15;98;1941,64789987176
561194;1;3;70;12;40;1; ;2;2;2;12;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;5125;51;1;15;98;2450,39709361131
561203;1;2;70;8;20;1; ;1;1;2;99;3; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;57;53;9500;95;1;15;98;2258,98451411223
561204;1;4;70;12;40;1; ;1;1;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;03;03;5170;51;1;15;98;1786,19869504738
561215;1;3;70;2;40;1; ;1;1;2;40;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;7522;75;1;15;98;2018,13967978176
561227;1;2;70;40;48;1; ;1;1;2;42;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;32;21;5232;52;1;15;98;2076,51299286552
561228;1;2;70;16;48;2; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;1;15;98;1734,71266310995
561228;1;3;70;8;50;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;50; ; ; ;1;15;98;1734,71266310995
561231;1;1;70;98;48;2; ;1;1;2;260;5; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;4530;45;1;15;98;2503,8599281938
561237;1;2;70;2;24;1; ;2;2;2;216;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;33;2710;27;1;15;98;1941,64789987176
561239;1;6;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;1;15;98;2344,94753363269
561248;1;3;70;16;48;1; ;1;1;2;32;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;1;15;98;2065,35819721049
561250;1;3;70;40;48;1; ;2;2;2;52;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;21;4530;45;1;15;98;1549,84467927272
561250;1;5;70;32;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;71; ; ; ;1;15;98;1549,84467927272
561253;1;2;70;2;24;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;1;15;98;2165,03070758708
561257;1;2;70;192;48;1; ;1;1;2;192;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;55;5211;52;1;17;17;90,1840692689668
561259;1;2;70;8;48;1; ;1;1;2;48;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;32;45;5233;52;1;17;17;252,464965029445
561276;1;1;70;3;48;1; ;1;1;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;540000;1;2000000;1;95;95;4530;45;1;17;17;115,098822293842
561276;1;3;70;3;48;1; ;1;1;2;18;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;97;95;3611;36;1;17;17;115,098822293842
561277;1;2;70;26;48;1; ;2;2;2;26;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;480000;1;45;53;5521;55;1;17;17;180,58474575295
561278;1;1;70;4;48;1; ;1;2;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;2400000;1;98;98;6031;60;1;17;17;146,923319142104
561278;1;3;70;2;48;1; ;1;1;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;3000000;1;37;97;1530;15;1;17;17;146,923319142104
561300;1;3;70;3;48;3; ;1;1;2;4;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;54;9500;95;1;17;17;144,103138618813
561300;1;5;70;2;48;1; ;1;1;2;32;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;576000;1;53;53;5522;55;1;17;17;144,103138618813
561303;1;1;70;26;48;4; ;1;1;2;26;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;95;95;4521;45;1;17;17;152,061063828238
561313;1;2;70;4;48;1; ;2;2;2;13;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;97;5211;52;1;17;17;178,747815990365
561332;1;2;70;12;20;4; ;1;1;2;12;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;55;54;9500;95;1;17;17;186,611786490682
561340;1;3;70;50;48;1; ;1;1;2;60;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;17;17;103,757311382432
561343;1;1;70;108;48;3; ;1;1;2;108;3; ;2;1; ; ; ; ; ; ; ; ;1; ;DE LA RENTA;2; ;2; ;1;59;59;8532;85;1;17;17;132,523378783262
561356;1;3;70;4;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;06; ; ; ;1;17;17;138,607483361655
561374;1;2;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;17;17;373,757619580115
561383;1;1;70;8;60;1; ;1;1;2;8;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;33;33;5522;55;1;17;17;111,270758441695
561389;1;2;70;1;30;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;18;18;89,7110435612532
561398;1;2;70;2;48;1; ;1;1;2;48;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;55;6031;60;1;18;18;198,857635482394
561401;1;6;70;3;50;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;18;18;114,695824426234
561402;1;2;70;24;40;2; ;1;1;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;98;6031;60;1;18;18;88,4783614831808
561405;1;1;70;16;42;4; ;1;1;2;16;4; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;41;21;0123;01;1;18;18;116,51775276429
561405;1;2;70;2;48;3; ;1;1;2;8;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2160000;1;54;54;9500;95;1;18;18;116,51775276429
561406;1;1;70;12;45;1; ;1;1;2;40;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;5511;55;1;18;18;66,7146113918842
561417;1;4;70;2;48;1; ;1;1;2;2;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;928000;1;2784000;1;32;13;8060;80;1;18;18;67,6142178578007
561445;1;2;70;16;40;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;18;18;80,2665969783028
561446;1;1;70;12;40;1; ;1;1;2;24;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;45;45;5244;52;1;18;18;58,3649280402942
561452;1;3;70;36;40;2; ;1;1;2;36;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;58;58;7522;75;1;18;18;103,604740525617
561453;1;2;70;4;40;1; ;2;2;2;4;1; ;8;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;37400000;1;53;53;5511;55;1;18;18;68,8468999358732
561454;1;1;70;2;48;4; ;1;1;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;45;5224;52;1;19;19;73,9023648476694
561454;2;2;70;4;24;3; ;1;1;2;36;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;54;54;9500;95;1;19;19;73,9023648476694
561458;1;3;70;8;48;1; ;2;2;2;96;1; ;4;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;94;3614;36;1;19;19;65,7233408584405
561458;1;4;70;2;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;65,7233408584405
561459;1;2;70;8;24;1; ;1;1;2;192;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;00;62;0140;01;1;19;19;102,885412526968
561463;2;1;70;2;48;1; ;1;1;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;900000;1;98;98;6041;60;1;19;19;106,939118147067
561463;2;2;70;8;48;3; ;1;1;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;650000;1;55;54;9500;95;1;19;19;106,939118147067
561465;1;2;70;8;48;2; ;1;1;2;8;2; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;59;58;8050;80;1;19;19;112,607150608182
561466;1;2;70;8;40;1; ;2;2;2;240;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;5233;52;1;19;19;101,065500652861
561468;1;4;70;144;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;103,608115860489
561471;1;2;70;96;24;4; ;1;1;2;480;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;45;1521;15;1;19;19;48,9826038447478
561471;1;4;70;3;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;48,9826038447478
561472;1;3;70;8;48;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;19;19;82,3500632221865
561475;1;5;70;48;24;1; ;1;1;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;45;53;5522;55;1;19;19;76,5923741055781
561479;1;3;70;24;40;1; ;1;1;2;24;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;45;38;6421;64;1;19;19;91,054913061889
561481;1;2;70;108;40;1; ;1;1;2;108;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;8511;85;1;19;19;106,383993336223
561481;1;3;70;24;48;2; ;1;1;2;24;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2030000;1;58;58;7524;75;1;19;19;106,383993336223
561488;1;3;70;48;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;95,115965553084
561488;1;5;70;4;40;1; ;1;1;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;13;33;5211;52;1;19;19;95,115965553084
561491;1;2;70;4;20;1; ;1;1;2;5;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;54;54;9500;95;1;19;19;49,8925597818014
561496;1;3;70;96;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;73,6124550284792
561496;1;4;70;4;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;73,6124550284792
561497;1;2;70;16;40;1; ;1;1;2;16;4; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;98;6021;60;1;19;19;90,1774644591834
561498;1;6;70;16;45;1; ;1;1;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;54;54;7493;74;1;19;19;110,729259417804
561498;1;7;70;8;40;1; ;1;1;2;9;4; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;98;55;5511;55;1;19;19;110,729259417804
561501;1;2;70;28;40;1; ;1;1;2;28;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;1;55;55;7493;74;1;19;19;102,179154847286
561501;1;4;70;192;40;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;19;19;102,179154847286
561504;1;2;70;48;40;1; ;1;1;2;240;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;45;5229;52;1;19;19;101,827062978618
561516;1;1;70;8;48;1; ;1;1;2;16;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;98;1;45;45;5521;55;1;19;19;92,2630607926386
561516;1;3;70;24;40;4; ;1;1;2;4;4; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;57;57;9302;93;1;19;19;92,2630607926386
561517;1;2;70;2;40;1; ;1;1;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;97;1741;17;1;19;19;78,9094366760446
561520;1;2;70;96;48;1; ;1;1;2;96;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;92;2213;22;1;19;19;51,442706263484
561523;1;4;70;100;48;1; ;1;1;2;384;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;09;30;6593;65;1;19;19;89,1960371509609
561523;1;7;70;96;48;1; ;1;1;2;24;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;600000;1;55;33;6331;63;1;19;19;89,1960371509609
561523;1;11;70;192;40;1; ;1;1;2;384;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;30;6331;63;1;19;19;89,1960371509609
561525;1;2;70;144;40;3; ;1;1;2;144;3; ;1;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;19;19;99,8369731884838
561530;1;2;70;48;40;2; ;2;2;2;48;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;1;280000;1;39;39;7512;75;1;19;19;79,021660328959
561530;1;3;70;4;48;4; ;1;1;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;95;95;4521;45;1;19;19;79,021660328959
561531;1;1;70;4;48;4; ;1;1;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;1200000;1;95;95;4521;45;1;19;19;87,3282223227717
561531;1;5;70;24;48;1; ;1;1;2;28;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;45;54;9500;95;1;19;19;87,3282223227717
561533;1;3;70;4;48;1; ;1;1;2;5;1; ;9;1; ; ;1;1; ; ; ; ; ; ; ;1;1000000;1;10000000;1;12;12;6601;66;1;19;19;88,560977573513
561538;1;4;70;20;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;19;19;118,639277610061
561540;1;5;70;12;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;1;19;19;104,376555589648
561545;1;3;70;240;48;4; ;1;1;2;240;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;16;16;9214;92;1;19;19;123,476066477825
561550;1;4;70;8;48;4; ;1;1;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;95;95;4521;45;1;19;19;114,328412152337
561552;1;1;70;2;48;4; ;1;1;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;3500000;1;84;84;5020;50;1;19;19;92,1114120076489
561555;1;3;70;96;48;1; ;1;1;2;96;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;5530;55;1;19;19;96,1452958153886
561555;1;4;70;3;48;2; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;19;19;96,1452958153886
561556;1;2;70;96;48;1; ;1;1;2;96;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;98;9500;95;1;19;19;92,1866272709161
561560;1;4;70;8;48;1; ;1;1;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2260000;1;32;32;5237;52;1;19;19;102,127301222405
561568;1;1;70;16;48;1; ;1;1;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;11;11;6512;65;1;19;19;83,2424848901511
561568;1;2;70;48;48;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;1;19;19;83,2424848901511
561576;4;2;70;4;40;1; ;2;2;2;48;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;03;31;4542;45;1;19;19;66,9556492420242
561578;1;2;70;48;48;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;220000;1;2640000;1;45;45;5234;52;1;19;19;69,4645355463811
561579;1;1;70;24;48;4; ;1;1;2;24;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;1;25000;1;2000000;1;95;95;4521;45;1;19;19;90,0694685926334
561580;1;2;70;132;48;1; ;1;1;2;144;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;58;5233;52;1;19;19;100,605412917643
561587;1;2;70;2;48;4; ;1;1;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;1000000;1;95;95;4530;45;1;19;19;114,184731199179
561591;1;2;70;12;48;1; ;1;1;2;96;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5239;52;1;19;19;102,885412526968
561592;1;4;70;4;48;1; ;1;1;2;12;1; ;4;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;13;13;8043;80;1;19;19;94,3006989998558
561594;1;1;70;104;48;1; ;1;1;2;104;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;600000;1;80;80;1932;19;1;19;19;109,71239622945
561596;1;3;70;156;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;1;19;19;85,8197313036513
