DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;DPTO;fex_c_2011
5147321;1;5;1;50; ;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1173,96348534999
5147321;1;6;1;50; ;2; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1173,96348534999
5147322;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1349,54144096706
5147322;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1349,54144096706
5147322;1;3;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1349,54144096706
5147323;1;1;1;50; ;2; ; ;1;6;DESCANSAR POR EDAD;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2790,18531288175
5147323;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2790,18531288175
5147323;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2790,18531288175
5147324;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1642,51405584367
5147324;1;2;1;50; ;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;1642,51405584367
5147325;1;1;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1642,51405584367
5147325;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;02;19;1642,51405584367
5147326;1;1;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2310,92485007774
5147326;1;2;1;50; ;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;2310,92485007774
5147326;1;3;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2310,92485007774
5147326;1;4;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2310,92485007774
5147326;1;5;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2310,92485007774
5147326;1;6;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2310,92485007774
5147327;1;1;1;50; ;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2461,13421774052
5147328;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1642,51405584367
5147328;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;02;19;1642,51405584367
5147329;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1173,96348534999
5147329;1;2;1;50; ;2;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;1173,96348534999
5147329;1;3;1;50; ;2;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;1173,96348534999
5147329;1;4;1;50; ;2; ; ;4;4; ;2;2;2;2;1;10; ; ; ; ; ; ;02;19;1173,96348534999
5147330;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;3738,84380586207
5147330;1;2;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;3738,84380586207
5147330;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;3738,84380586207
5147331;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2367,17436692167
5147331;1;2;1;50; ;2; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;02;19;2367,17436692167
5147331;1;3;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2367,17436692167
5147332;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2798,8638134337
5147332;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2798,8638134337
5147332;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2798,8638134337
5147332;1;4;1;50; ;2; ; ;4;4; ;2;2;2;2;1;10; ; ; ; ; ; ;02;19;2798,8638134337
5147333;1;1;1;50; ;2; ; ;1;6;ESTA ENFERMO;2;2;2;2;1;11; ; ; ; ; ; ;02;19;2676,97806584122
5147333;1;2;1;50; ;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;2676,97806584122
5147334;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1219,50310988359
5147334;1;2;1;50; ;2; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;02;19;1219,50310988359
5147335;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2271,49038112347
5147335;1;2;1;50; ;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;2271,49038112347
5147335;1;3;1;50; ;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2271,49038112347
5147336;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2986,78176476076
5147337;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2704,54695298822
5147337;1;2;1;50; ;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;2704,54695298822
5147338;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;1;7; ;2; ;2; ; ;02;19;1529,30680880314
5147339;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2713,22545354018
5147339;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2713,22545354018
5147339;1;4;1;50; ;2; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2713,22545354018
5147340;1;1;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1173,96348534999
5147340;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1173,96348534999
5147341;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1573,03008152912
5147341;1;2;1;50; ;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1573,03008152912
5147341;1;3;1;50; ;2; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;1573,03008152912
5147341;1;4;1;50; ;2;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;1573,03008152912
5147341;1;5;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1573,03008152912
5147342;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1332,71035692412
5147342;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;02;19;1332,71035692412
5147342;1;3;1;50; ;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1332,71035692412
5147343;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;3126,14286313396
5147343;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;3126,14286313396
5147343;1;5;1;50; ;2; ; ;2;6;SE ENCONTRABA  HOSPITALIZADO Y AUN LO ESTA;2;2;2;2;2; ; ; ; ; ; ; ;02;19;3126,14286313396
5147344;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2461,13421774052
5147345;1;1;1;50; ;2; ; ;1;6;DESCANSAR POR EDAD;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1173,96348534999
5147345;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;02;19;1173,96348534999
5147345;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1173,96348534999
5147345;1;4;1;50; ;2; ; ;4;3; ;2;2;2;2;1;7; ;2; ;2; ; ;02;19;1173,96348534999
5147345;1;5;1;50; ;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1173,96348534999
5147345;1;6;1;50; ;2; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1173,96348534999
5147345;1;7;1;50; ;2; ; ;7;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;1173,96348534999
5147345;1;8;1;50; ;2; ; ;8;6;PASEAR EN MOTO;1; ; ; ; ; ; ; ; ; ; ; ;02;19;1173,96348534999
5147346;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2158,28313408294
5147346;1;2;1;50; ;2; ; ;1;3; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;2158,28313408294
5147347;1;1;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1885,92679109137
5147347;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1885,92679109137
5147347;1;3;1;50; ;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1885,92679109137
5147349;1;1;1;50; ;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2461,13421774052
5147350;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1777,84757818146
5147350;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1777,84757818146
5147350;1;3;1;50; ;2;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;1777,84757818146
5147350;1;4;1;50; ;2;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;1777,84757818146
5147350;1;5;1;50; ;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1777,84757818146
5147351;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1342,80389329041
5147351;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;02;19;1342,80389329041
5147351;1;3;1;50; ;2; ; ;3;4; ;2;2;2;2;1;2; ;2; ;2; ; ;02;19;1342,80389329041
5147352;1;1;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2687,07160220751
5147352;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2687,07160220751
5147353;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2986,78176476076
5147355;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1642,51405584367
5147355;1;2;1;50; ;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;1642,51405584367
5147356;1;1;1;50; ;2;1; ;2;6;ESTA ENFERAMO;2;2;2;1; ; ; ; ; ; ; ;1;02;19;1332,71035692412
5147356;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;02;19;1332,71035692412
5147356;1;3;1;50; ;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1332,71035692412
5147357;1;1;1;50; ;2; ; ;2;6;DESCANSANDO;1; ; ; ; ; ; ; ; ; ; ; ;02;19;2225,28649018421
5147357;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;02;19;2225,28649018421
5147357;1;3;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2225,28649018421
5147357;1;4;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2225,28649018421
5147357;1;6;1;50; ;2; ; ;6;6;ESTABA EN EL CENTRO DE RECLUSION PARA MUJERES EN POPAYAN;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2225,28649018421
5147358;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2704,54695298822
5147358;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;12; ; ; ; ; ; ;02;19;2704,54695298822
5147359;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2067,46420436842
5147359;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2067,46420436842
5147359;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2067,46420436842
5147359;1;4;1;50; ;2; ; ;4;3; ;2;2;2;2;1;2; ;2; ;2; ; ;02;19;2067,46420436842
5147360;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2676,97806584122
5147360;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2676,97806584122
5147361;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;02;19;2130,92346958775
5147364;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;3625,63655882154
5147364;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;3625,63655882154
5147438;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1798,93515390528
5147438;1;2;1;50; ;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;1798,93515390528
5147438;1;3;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1798,93515390528
5147438;1;4;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1798,93515390528
5147438;1;5;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1798,93515390528
5147439;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2312,15529350987
5147439;1;2;1;50; ;2;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;2312,15529350987
5147439;1;4;1;50; ;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2312,15529350987
5147440;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1209,92494922982
5147440;1;2;1;50; ;2;4; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;1209,92494922982
5147440;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1209,92494922982
5147440;1;4;1;50; ;2; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1209,92494922982
5147440;1;5;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1209,92494922982
5147440;1;6;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1209,92494922982
5147441;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1251,80950257697
5147442;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;02;19;1971,4551685442
5147442;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1971,4551685442
5147442;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1971,4551685442
5147442;1;4;1;50; ;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1971,4551685442
5147443;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1214,51680880162
5147443;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1214,51680880162
5147443;1;4;1;50; ;2; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;02;19;1214,51680880162
5147444;1;1;1;50; ;2;3; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;2142,6185037316
5147444;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2142,6185037316
5147444;1;3;1;50; ;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2142,6185037316
5147444;1;4;1;50; ;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2142,6185037316
5147444;1;5;1;50; ;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2142,6185037316
5147450;1;1;1;50; ;2;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;2451,92501800526
5147450;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2451,92501800526
5147451;1;1;1;50; ;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;1251,80950257697
5147452;1;1;1;50; ;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1374,18292994252
5147452;1;2;1;50; ;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;1374,18292994252
5147452;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1374,18292994252
5147452;1;4;1;50; ;2; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;02;19;1374,18292994252
5147452;1;5;1;50; ;2;2; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;1374,18292994252
5147453;1;1;1;50; ;2;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;2304,9546581333
5147453;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2304,9546581333
5147453;1;4;1;50; ;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2304,9546581333
5147453;1;5;1;50; ;2; ; ;5;4; ;2;2;2;2;1;9; ; ; ; ; ; ;02;19;2304,9546581333
5147454;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1789,222617497
5147454;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;4; ;2; ;2; ; ;02;19;1789,222617497
5147455;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2286,10785852139
5147455;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2286,10785852139
5147455;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2286,10785852139
5147455;1;4;1;50; ;2; ; ;2;6;ESTAR EN LA CASA;1; ; ; ; ; ; ; ; ; ; ; ;02;19;2286,10785852139
5147455;1;5;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2286,10785852139
5147455;1;6;1;50; ;2; ; ;6;4; ;2;2;2;2;1;10; ; ; ; ; ; ;02;19;2286,10785852139
5147456;1;1;1;50; ;2;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;1466,84838254508
5147456;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1466,84838254508
5147456;1;3;1;50; ;2; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;02;19;1466,84838254508
5147456;1;4;1;50; ;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1466,84838254508
5147456;2;1;2;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1466,84838254508
5147456;2;2;2;50; ;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;1466,84838254508
5147457;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;02;19;2468,83818979012
5147457;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2468,83818979012
5147457;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2468,83818979012
5147457;1;4;1;50; ;2;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;2468,83818979012
5147458;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2020,24507636605
5147459;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1937,64347985103
5147459;1;2;1;50; ;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;1937,64347985103
5147459;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1937,64347985103
5147460;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;02;19;960,944290694438
5147460;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;960,944290694438
5147460;1;3;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;960,944290694438
5147461;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2289,58886360357
5147461;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2289,58886360357
5147461;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2289,58886360357
5147462;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1344,47495517953
5147462;1;2;1;50; ;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1344,47495517953
5147463;1;1;1;50; ;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;19;1251,80950257697
5147464;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2468,83818979012
5147464;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2468,83818979012
5147464;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2468,83818979012
5147464;1;4;1;50; ;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2468,83818979012
5147465;1;1;1;50; ;2; ; ;1;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ;02;19;3235,93944732943
5147465;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;3235,93944732943
5147465;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;3235,93944732943
5147465;1;4;1;50; ;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;3235,93944732943
5147465;1;5;1;50; ;2; ; ;5;4; ;2;2;2;2;1;3; ;1;2; ; ; ;02;19;3235,93944732943
5147466;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1251,80950257697
5147467;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1668,29969261351
5147468;1;1;1;50; ;2;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;1251,80950257697
5147472;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2191,23236862639
5147472;1;2;1;50; ;2;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;2191,23236862639
5147473;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1099,14810033039
5147473;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;02;19;1099,14810033039
5147473;1;3;1;50; ;2; ; ;3;6;CITAS MEDICAS;2;2;2;2;1;13;POR EL EMBARAZO; ; ; ; ; ;02;19;1099,14810033039
5147474;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2191,23236862639
5147474;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2191,23236862639
5147476;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1344,47495517953
5147476;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1344,47495517953
5147477;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1344,47495517953
5147477;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1344,47495517953
5147478;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2297,67485460273
5147478;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2297,67485460273
5147478;1;3;1;50; ;2; ; ;3;6;ESTAR EN LA CASA;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2297,67485460273
5147479;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1668,29969261351
5147480;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1422,97283776437
5147480;1;2;1;50; ;2; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;02;19;1422,97283776437
5147481;1;1;1;50; ;2; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;02;19;1430,07659836788
5147481;1;2;1;50; ;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1430,07659836788
5147481;1;3;1;50; ;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1430,07659836788
5147482;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2222,06083245892
5147482;1;2;1;50; ;2; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;02;19;2222,06083245892
5147483;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;2044,26200875442
5147483;1;2;1;50; ;2;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;19;2044,26200875442
5147483;1;3;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2044,26200875442
5147483;1;4;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;2044,26200875442
5147484;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;02;19;1873,09867356703
5147484;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;19;1873,09867356703
5147484;1;3;1;50; ;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;19;1873,09867356703
