directorio;secuencia_p;orden;p6020;p6040;mes;area;dpto;clase;fex_c_2011
5154648;1;4;2;16;03;05;05;1;1606,38919750226
5154651;1;1;2;57;03;05;05;1;2152,7779458276
5154651;1;2;1;80;03;05;05;1;2152,7779458276
5154655;1;1;1;45;03;05;05;1;2890,59384281733
5154655;1;2;2;60;03;05;05;1;2890,59384281733
5154655;1;3;1;23;03;05;05;1;2890,59384281733
5154656;1;1;1;60;03;05;05;1;1617,29675291052
5154657;1;1;1;23;03;05;05;1;2682,79015020697
5154659;1;1;2;50;03;05;05;1;2752,67395456869
5154659;1;2;2;26;03;05;05;1;2752,67395456869
5154661;1;1;1;63;03;05;05;1;2421,87518905605
5154661;1;2;2;61;03;05;05;1;2421,87518905605
5154662;1;1;2;40;03;05;05;1;1611,97112773104
5154662;1;2;2;19;03;05;05;1;1611,97112773104
5154663;1;1;2;33;03;05;05;1;2797,8946049967
5154664;1;1;1;40;03;05;05;1;2586,70272640505
5154664;1;2;2;44;03;05;05;1;2586,70272640505
5154664;1;3;2;14;03;05;05;1;2586,70272640505
5154664;1;4;2;6;03;05;05;1;2586,70272640505
5154665;1;1;1;50;03;05;05;1;2466,41142583839
5154665;1;2;2;36;03;05;05;1;2466,41142583839
5154666;1;1;1;40;03;05;05;1;3119,37822211662
5154666;1;2;2;45;03;05;05;1;3119,37822211662
5154666;1;3;2;5;03;05;05;1;3119,37822211662
5154667;1;1;1;44;03;05;05;1;2603,23067051121
5154667;1;2;2;40;03;05;05;1;2603,23067051121
5154667;1;3;1;10;03;05;05;1;2603,23067051121
5154667;1;4;1;7;03;05;05;1;2603,23067051121
5154668;1;1;1;32;03;05;05;1;2365,52848510511
5154668;1;2;2;30;03;05;05;1;2365,52848510511
5154668;1;3;2;10;03;05;05;1;2365,52848510511
5154669;1;1;2;37;03;05;05;1;2735,9648855273
5154669;1;2;1;14;03;05;05;1;2735,9648855273
5154669;1;3;1;3;03;05;05;1;2735,9648855273
5154669;1;4;1;1;03;05;05;1;2735,9648855273
5154670;1;1;1;64;03;05;05;1;2421,87518905605
5154670;1;2;2;56;03;05;05;1;2421,87518905605
5154671;1;1;1;78;03;05;05;1;1948,26941460858
5154671;1;2;2;73;03;05;05;1;1948,26941460858
5154671;1;3;2;49;03;05;05;1;1948,26941460858
5154671;1;4;2;48;03;05;05;1;1948,26941460858
5154671;1;5;1;40;03;05;05;1;1948,26941460858
5154671;1;6;1;28;03;05;05;1;1948,26941460858
5154673;1;1;2;54;03;05;05;1;2889,08107636087
5154673;1;2;1;21;03;05;05;1;2889,08107636087
5154674;1;1;2;34;03;05;05;1;2202,13916365495
5154674;1;2;2;27;03;05;05;1;2202,13916365495
5154676;1;1;1;24;03;05;05;1;2934,30172678888
5154677;1;1;2;42;03;05;05;1;2797,8946049967
5154679;1;1;1;36;03;05;05;1;2309,35652203272
5154679;1;2;2;20;03;05;05;1;2309,35652203272
5154679;1;3;1;1;03;05;05;1;2309,35652203272
5154679;1;4;2;64;03;05;05;1;2309,35652203272
5154680;1;1;2;35;03;05;05;1;2797,8946049967
5154681;1;1;2;48;03;05;05;1;2146,27923354987
5154681;1;2;1;17;03;05;05;1;2146,27923354987
5154681;1;3;2;80;03;05;05;1;2146,27923354987
5154682;1;1;1;44;03;05;05;1;2742,85814743875
5154683;1;1;2;21;03;05;05;1;2664,67373299095
5154684;1;1;1;36;03;05;05;1;2158,1099976086
5154684;1;2;2;32;03;05;05;1;2158,1099976086
5154685;1;1;1;30;03;05;05;1;2194,286517951
5154687;1;1;1;39;03;05;05;1;1415,39627960933
5154687;1;2;2;37;03;05;05;1;1415,39627960933
5154687;1;3;1;19;03;05;05;1;1415,39627960933
5154687;1;4;1;9;03;05;05;1;1415,39627960933
5154688;1;1;1;48;03;05;05;1;2253,49940107367
5154688;1;2;2;54;03;05;05;1;2253,49940107367
5154688;1;3;2;24;03;05;05;1;2253,49940107367
5154688;1;4;2;17;03;05;05;1;2253,49940107367
5154688;1;5;1;13;03;05;05;1;2253,49940107367
5154688;1;6;2;13;03;05;05;1;2253,49940107367
5154689;1;1;1;43;03;05;05;1;1113,7631769349
5154689;1;2;2;38;03;05;05;1;1113,7631769349
5154689;1;3;1;13;03;05;05;1;1113,7631769349
5154689;1;4;2;19;03;05;05;1;1113,7631769349
5154691;1;1;1;61;03;05;05;1;1072,2396417793
5154691;1;2;2;58;03;05;05;1;1072,2396417793
5154691;1;3;1;15;03;05;05;1;1072,2396417793
5154692;1;1;2;67;03;05;05;1;1186,36952194115
5154692;1;2;1;74;03;05;05;1;1186,36952194115
5154692;1;3;1;15;03;05;05;1;1186,36952194115
5154692;1;4;2;81;03;05;05;1;1186,36952194115
5154693;1;1;2;59;03;05;05;1;1175,76680799704
5154693;1;2;1;68;03;05;05;1;1175,76680799704
5154693;1;3;2;39;03;05;05;1;1175,76680799704
5154693;1;4;2;54;03;05;05;1;1175,76680799704
5154693;1;5;2;35;03;05;05;1;1175,76680799704
5154694;1;1;1;70;03;05;05;1;2421,87518905605
5154694;1;2;2;82;03;05;05;1;2421,87518905605
5154695;1;1;1;75;03;05;05;1;971,262903740625
5154695;1;2;2;67;03;05;05;1;971,262903740625
5154695;1;3;1;48;03;05;05;1;971,262903740625
5154695;1;4;2;46;03;05;05;1;971,262903740625
5154696;1;1;2;51;03;05;05;1;2619,45308256295
5154696;1;2;2;21;03;05;05;1;2619,45308256295
5154698;1;1;1;81;03;05;05;1;2467,84100999222
5154698;1;2;2;79;03;05;05;1;2467,84100999222
5154698;1;3;2;47;03;05;05;1;2467,84100999222
5154698;1;4;1;15;03;05;05;1;2467,84100999222
5154700;1;1;2;57;03;05;05;1;2045,82499034926
5154700;1;2;2;17;03;05;05;1;2045,82499034926
5154700;1;3;2;0;03;05;05;1;2045,82499034926
5154700;1;4;1;14;03;05;05;1;2045,82499034926
5154700;1;5;2;11;03;05;05;1;2045,82499034926
5154701;1;1;2;50;03;05;05;1;2167,25833709258
5154701;1;2;1;26;03;05;05;1;2167,25833709258
5154701;1;3;1;2;03;05;05;1;2167,25833709258
5154701;1;4;2;16;03;05;05;1;2167,25833709258
5154702;1;1;1;48;03;05;05;1;2650,99180807627
5154702;1;2;2;38;03;05;05;1;2650,99180807627
5154702;1;3;2;15;03;05;05;1;2650,99180807627
5154702;1;4;2;14;03;05;05;1;2650,99180807627
5154702;1;5;2;64;03;05;05;1;2650,99180807627
5154702;1;6;2;21;03;05;05;1;2650,99180807627
5154702;1;7;1;22;03;05;05;1;2650,99180807627
5154702;1;8;2;0;03;05;05;1;2650,99180807627
5154703;1;1;1;45;03;05;05;1;1961,91817964418
5154703;1;2;2;46;03;05;05;1;1961,91817964418
5154704;1;1;1;46;03;05;05;1;2633,1438215412
5154705;1;1;2;51;03;05;05;1;2589,73199713031
5154705;1;2;1;27;03;05;05;1;2589,73199713031
5154706;1;1;1;71;03;05;05;1;2295,7223894102
5154706;1;2;1;10;03;05;05;1;2295,7223894102
5154707;1;1;1;53;03;05;05;1;2011,42930812175
5154708;1;1;1;38;03;05;05;1;1865,03027273091
5154708;1;2;2;16;03;05;05;1;1865,03027273091
5154709;1;1;1;44;03;05;05;1;2589,73199713031
5154709;1;2;2;42;03;05;05;1;2589,73199713031
5154710;1;1;2;61;03;05;05;1;2391,74924408372
5154710;1;2;1;37;03;05;05;1;2391,74924408372
5154710;1;3;2;33;03;05;05;1;2391,74924408372
5154711;1;1;2;71;03;05;05;1;2283,63385165993
5154711;1;2;2;44;03;05;05;1;2283,63385165993
5154711;1;3;1;21;03;05;05;1;2283,63385165993
5154711;1;4;1;2;03;05;05;1;2283,63385165993
5154712;1;1;1;70;03;05;05;1;1894,11682023783
5154712;1;2;2;43;03;05;05;1;1894,11682023783
5154713;1;1;1;61;03;05;05;1;1787,06606963216
5154713;1;2;2;58;03;05;05;1;1787,06606963216
5154713;1;3;1;24;03;05;05;1;1787,06606963216
5154714;1;1;1;61;03;05;05;1;1927,2786305517
5154717;1;1;1;31;03;05;05;1;3352,47774019008
5154717;1;2;2;29;03;05;05;1;3352,47774019008
5154717;1;3;2;12;03;05;05;1;3352,47774019008
5154717;1;4;1;4;03;05;05;1;3352,47774019008
5154718;1;1;2;52;03;05;05;1;3687,81151819753
5154718;1;2;1;31;03;05;05;1;3687,81151819753
5154718;1;3;2;26;03;05;05;1;3687,81151819753
5154718;1;4;1;10;03;05;05;1;3687,81151819753
5154718;1;5;1;3;03;05;05;1;3687,81151819753
5154718;1;6;2;22;03;05;05;1;3687,81151819753
5154718;1;7;2;17;03;05;05;1;3687,81151819753
5154719;1;1;1;47;03;05;05;1;2574,82989735757
5154719;1;2;2;47;03;05;05;1;2574,82989735757
5154719;1;3;2;21;03;05;05;1;2574,82989735757
5154719;1;4;2;16;03;05;05;1;2574,82989735757
5154720;1;1;1;54;03;05;05;1;998,721899581117
5154720;1;2;2;50;03;05;05;1;998,721899581117
5154720;1;3;2;22;03;05;05;1;998,721899581117
5154720;1;4;2;12;03;05;05;1;998,721899581117
5154721;1;1;2;46;03;05;05;1;1174,47422061597
5154721;1;2;2;26;03;05;05;1;1174,47422061597
5154722;1;1;1;37;03;05;05;1;2589,73199713031
5154722;1;2;2;25;03;05;05;1;2589,73199713031
5154723;1;1;2;72;03;05;05;1;2531,40789216111
5154724;1;1;1;46;03;05;05;1;2633,1438215412
5154725;1;1;2;21;03;05;05;1;2645,62579618093
5154725;1;2;1;18;03;05;05;1;2645,62579618093
5154726;1;1;1;74;03;05;05;1;1033,33341399725
5154726;1;2;2;73;03;05;05;1;1033,33341399725
5154727;1;1;2;65;03;05;05;1;1687,60526144074
5154728;1;1;2;88;03;05;05;1;1861,53972104897
5154728;1;2;2;60;03;05;05;1;1861,53972104897
5154728;1;3;1;57;03;05;05;1;1861,53972104897
5154728;1;4;1;53;03;05;05;1;1861,53972104897
5154729;1;1;1;73;03;05;05;1;1550,00012099587
5154729;1;2;2;62;03;05;05;1;1550,00012099587
5154730;1;1;2;72;03;05;05;1;2280,66306210438
5154730;1;2;2;29;03;05;05;1;2280,66306210438
5154731;1;1;2;70;03;05;05;1;2232,23097945339
5154731;1;2;1;42;03;05;05;1;2232,23097945339
5154732;1;1;2;41;03;05;05;1;1612,28542372928
5154732;1;2;2;15;03;05;05;1;1612,28542372928
5154732;1;3;1;37;03;05;05;1;1612,28542372928
5154733;1;1;1;54;03;05;05;1;2216,89245762776
5154733;1;2;2;54;03;05;05;1;2216,89245762776
5154733;1;3;2;24;03;05;05;1;2216,89245762776
5154734;1;1;2;73;03;05;05;1;2159,21806757557
5154734;1;2;1;53;03;05;05;1;2159,21806757557
5154734;1;3;2;39;03;05;05;1;2159,21806757557
5154735;1;1;1;72;03;05;05;1;2131,25016636932
5154735;1;2;2;70;03;05;05;1;2131,25016636932
5154736;1;1;2;52;03;05;05;1;1849,01188887096
5154736;1;2;1;21;03;05;05;1;1849,01188887096
5154737;1;1;2;75;03;05;05;1;2091,45599399268
5154737;1;2;2;49;03;05;05;1;2091,45599399268
5154737;1;3;1;62;03;05;05;1;2091,45599399268
5154738;1;1;2;73;03;05;05;1;2320,45723448102
5154739;1;1;2;53;03;05;05;1;2352,92499667769
5154739;1;2;1;28;03;05;05;1;2352,92499667769
5154739;1;3;1;18;03;05;05;1;2352,92499667769
5154739;1;4;1;16;03;05;05;1;2352,92499667769
5154739;1;5;2;74;03;05;05;1;2352,92499667769
5154740;1;1;2;57;03;05;05;1;1485,83557188486
5154740;1;2;1;62;03;05;05;1;1485,83557188486
5154740;1;3;1;27;03;05;05;1;1485,83557188486
5154741;1;1;1;51;03;05;05;1;2534,40918697041
5154741;1;2;2;47;03;05;05;1;2534,40918697041
5154741;1;3;1;24;03;05;05;1;2534,40918697041
5154741;1;4;1;20;03;05;05;1;2534,40918697041
5154742;1;1;1;70;03;05;05;1;2131,25016636932
5154742;1;2;2;62;03;05;05;1;2131,25016636932
5154745;1;1;1;42;03;05;05;1;2367,51770548087
5154745;1;2;2;63;03;05;05;1;2367,51770548087
5154746;1;1;1;29;03;05;05;1;3673,58546622342
5154746;1;2;2;55;03;05;05;1;3673,58546622342
5154746;1;3;2;24;03;05;05;1;3673,58546622342
5154746;1;4;2;5;03;05;05;1;3673,58546622342
5154746;1;5;2;2;03;05;05;1;3673,58546622342
5154746;1;6;1;69;03;05;05;1;3673,58546622342
5154747;1;1;1;57;03;05;05;1;1971,08041760969
5154748;1;1;2;85;03;05;05;1;2461,09100626776
5154749;1;1;2;58;03;05;05;1;2264,93739340998
5154749;1;2;2;29;03;05;05;1;2264,93739340998
5154749;1;3;1;47;03;05;05;1;2264,93739340998
5154749;1;4;1;6;03;05;05;1;2264,93739340998
5154750;1;1;1;73;03;05;05;1;2703,1960012933
5154751;1;1;1;47;03;05;05;1;2379,04862415785
5154751;1;2;2;36;03;05;05;1;2379,04862415785
5154751;1;3;2;18;03;05;05;1;2379,04862415785
5154751;1;4;2;69;03;05;05;1;2379,04862415785
5154752;1;1;1;79;03;05;05;1;2260,41684311899
5154752;1;2;2;69;03;05;05;1;2260,41684311899
5154754;1;1;2;40;03;05;05;1;3220,74896416485
5154754;1;2;1;44;03;05;05;1;3220,74896416485
5154754;1;3;1;21;03;05;05;1;3220,74896416485
5154754;1;4;2;20;03;05;05;1;3220,74896416485
5154754;1;5;2;13;03;05;05;1;3220,74896416485
5154754;1;6;1;12;03;05;05;1;3220,74896416485
5154754;1;7;2;8;03;05;05;1;3220,74896416485
5154754;1;8;1;3;03;05;05;1;3220,74896416485
5154754;1;9;1;1;03;05;05;1;3220,74896416485
5154755;1;1;2;71;03;05;05;1;2418,88506586828
5154755;1;2;2;40;03;05;05;1;2418,88506586828
5154758;1;1;1;47;03;05;05;1;1113,7631769349
5154758;1;2;2;46;03;05;05;1;1113,7631769349
5154758;1;3;1;21;03;05;05;1;1113,7631769349
5154758;1;4;2;14;03;05;05;1;1113,7631769349
5154759;1;1;2;65;03;05;05;1;2046,05226927401
5154759;1;2;1;19;03;05;05;1;2046,05226927401
5154760;1;1;1;53;03;05;05;1;2083,47383376552
5154760;1;2;2;46;03;05;05;1;2083,47383376552
5154760;1;3;1;20;03;05;05;1;2083,47383376552
5154760;1;4;1;78;03;05;05;1;2083,47383376552
5154760;1;5;2;74;03;05;05;1;2083,47383376552
5154761;1;1;1;36;03;05;05;1;3554,09763526383
5154761;1;2;2;28;03;05;05;1;3554,09763526383
5154761;1;3;1;15;03;05;05;1;3554,09763526383
5154761;1;4;2;12;03;05;05;1;3554,09763526383
5154761;1;5;2;5;03;05;05;1;3554,09763526383
5154761;1;6;2;1;03;05;05;1;3554,09763526383
5154762;1;1;2;72;03;05;05;1;1082,29380821982
5154762;1;2;1;25;03;05;05;1;1082,29380821982
5154763;1;1;2;89;03;08;08;1;1151,30878410578
5154764;1;1;1;70;03;08;08;1;1180,8080161325
5154764;1;2;2;64;03;08;08;1;1180,8080161325
5154764;1;3;1;41;03;08;08;1;1180,8080161325
5154765;1;1;1;84;03;08;08;1;1109,13756946521
5154766;1;1;1;27;03;08;08;1;1145,91950917079
5154766;1;2;2;24;03;08;08;1;1145,91950917079
5154766;1;3;1;55;03;08;08;1;1145,91950917079
5154766;1;4;2;52;03;08;08;1;1145,91950917079
5154767;1;1;1;63;03;08;08;1;1109,13756946521
5154768;1;1;2;60;03;08;08;1;1151,30878410578
5154769;1;1;2;45;03;08;08;1;1288,91068376179
5154769;1;2;1;19;03;08;08;1;1288,91068376179
5154769;1;3;1;15;03;08;08;1;1288,91068376179
5154769;1;4;1;75;03;08;08;1;1288,91068376179
5154770;1;1;2;62;03;08;08;1;862,253343032552
5154770;1;2;1;45;03;08;08;1;862,253343032552
5154770;1;3;1;12;03;08;08;1;862,253343032552
5154771;1;1;1;89;03;08;08;1;746,632200109478
5154771;1;2;2;79;03;08;08;1;746,632200109478
5154771;1;3;2;17;03;08;08;1;746,632200109478
5154771;1;4;1;15;03;08;08;1;746,632200109478
5154772;1;1;1;51;03;08;08;1;1020,05275937138
5154772;1;2;2;46;03;08;08;1;1020,05275937138
5154772;1;3;2;24;03;08;08;1;1020,05275937138
5154772;1;4;2;14;03;08;08;1;1020,05275937138
5154772;1;5;2;80;03;08;08;1;1020,05275937138
5154772;1;6;2;2;03;08;08;1;1020,05275937138
5154773;1;1;2;80;03;08;08;1;1293,42433835716
5154773;1;2;2;62;03;08;08;1;1293,42433835716
5154773;1;3;2;32;03;08;08;1;1293,42433835716
5154773;1;4;1;10;03;08;08;1;1293,42433835716
5154773;1;5;1;9;03;08;08;1;1293,42433835716
5154773;1;6;2;8;03;08;08;1;1293,42433835716
5154773;1;7;1;7;03;08;08;1;1293,42433835716
5154773;1;8;2;46;03;08;08;1;1293,42433835716
5154773;1;9;2;17;03;08;08;1;1293,42433835716
5154773;1;10;2;13;03;08;08;1;1293,42433835716
5154774;1;1;1;62;03;08;08;1;755,324339688579
5154774;1;2;2;65;03;08;08;1;755,324339688579
5154774;1;3;2;27;03;08;08;1;755,324339688579
5154774;1;4;1;27;03;08;08;1;755,324339688579
5154775;1;1;1;44;03;08;08;1;1391,67655829638
5154775;1;2;2;42;03;08;08;1;1391,67655829638
5154775;1;3;1;21;03;08;08;1;1391,67655829638
5154775;1;4;1;17;03;08;08;1;1391,67655829638
5154775;1;5;2;16;03;08;08;1;1391,67655829638
5154775;1;6;1;0;03;08;08;1;1391,67655829638
5154776;1;1;2;59;03;08;08;1;515,451505392099
5154776;1;2;2;39;03;08;08;1;515,451505392099
5154776;1;3;2;20;03;08;08;1;515,451505392099
5154776;1;4;1;17;03;08;08;1;515,451505392099
5154776;1;5;1;14;03;08;08;1;515,451505392099
5154776;1;6;1;12;03;08;08;1;515,451505392099
5154776;1;7;2;30;03;08;08;1;515,451505392099
5154776;1;8;1;10;03;08;08;1;515,451505392099
5154776;1;9;1;7;03;08;08;1;515,451505392099
5154776;1;10;2;3;03;08;08;1;515,451505392099
5154776;1;11;1;0;03;08;08;1;515,451505392099
5154777;1;1;1;51;03;08;08;1;730,007322233036
5154777;1;2;2;32;03;08;08;1;730,007322233036
5154777;1;3;1;3;03;08;08;1;730,007322233036
5154778;1;1;2;68;03;08;08;1;641,340658074594
5154778;1;2;2;44;03;08;08;1;641,340658074594
5154778;1;3;1;39;03;08;08;1;641,340658074594
5154778;1;4;1;41;03;08;08;1;641,340658074594
5154778;1;5;1;37;03;08;08;1;641,340658074594
5154778;1;6;1;13;03;08;08;1;641,340658074594
5154778;1;7;2;11;03;08;08;1;641,340658074594
5154778;2;1;1;37;03;08;08;1;641,340658074594
5154778;2;2;2;15;03;08;08;1;641,340658074594
5154778;2;3;1;13;03;08;08;1;641,340658074594
5154779;1;1;1;68;03;08;08;1;679,694692739609
5154779;1;2;2;74;03;08;08;1;679,694692739609
5154779;1;3;2;36;03;08;08;1;679,694692739609
5154780;1;1;2;80;03;08;08;1;609,549443691067
5154780;1;2;1;48;03;08;08;1;609,549443691067
5154780;1;3;1;45;03;08;08;1;609,549443691067
5154781;1;1;1;68;03;08;08;1;1548,27527125862
5154781;1;2;2;64;03;08;08;1;1548,27527125862
5154781;1;3;1;70;03;08;08;1;1548,27527125862
5154781;1;4;2;43;03;08;08;1;1548,27527125862
5154782;1;1;1;52;03;08;08;1;1698,57883809634
5154782;1;2;2;51;03;08;08;1;1698,57883809634
5154782;1;3;1;22;03;08;08;1;1698,57883809634
5154782;1;4;2;23;03;08;08;1;1698,57883809634
5154782;1;5;2;2;03;08;08;1;1698,57883809634
5154783;1;1;1;45;03;08;08;1;1572,03163551207
5154783;1;2;1;40;03;08;08;1;1572,03163551207
5154784;1;1;1;63;03;08;08;1;652,081574429766
5154784;1;2;2;50;03;08;08;1;652,081574429766
5154784;1;3;1;26;03;08;08;1;652,081574429766
5154784;1;4;1;19;03;08;08;1;652,081574429766
5154784;1;5;2;16;03;08;08;1;652,081574429766
5154784;1;6;2;16;03;08;08;1;652,081574429766
5154785;1;1;1;33;03;08;08;1;785,351193198232
5154785;1;2;2;27;03;08;08;1;785,351193198232
5154785;1;3;2;10;03;08;08;1;785,351193198232
5154785;1;4;1;8;03;08;08;1;785,351193198232
5154785;1;5;1;6;03;08;08;1;785,351193198232
5154785;1;6;1;2;03;08;08;1;785,351193198232
5154785;1;7;1;18;03;08;08;1;785,351193198232
5154786;1;1;2;47;03;08;08;1;850,949112529816
5154786;1;2;1;49;03;08;08;1;850,949112529816
5154786;1;3;1;15;03;08;08;1;850,949112529816
5154786;1;4;2;24;03;08;08;1;850,949112529816
5154786;1;5;1;33;03;08;08;1;850,949112529816
5154786;1;6;2;0;03;08;08;1;850,949112529816
5154787;1;1;2;62;03;08;08;1;868,046044034637
5154787;1;2;1;26;03;08;08;1;868,046044034637
5154787;1;3;1;24;03;08;08;1;868,046044034637
5154787;1;4;2;36;03;08;08;1;868,046044034637
5154787;1;5;1;10;03;08;08;1;868,046044034637
5154787;1;6;1;5;03;08;08;1;868,046044034637
5154788;1;1;2;47;03;08;08;1;723,706455347022
5154788;1;2;1;50;03;08;08;1;723,706455347022
5154788;1;3;2;24;03;08;08;1;723,706455347022
5154788;1;4;1;22;03;08;08;1;723,706455347022
5154789;1;1;1;36;03;08;08;1;801,774166835516
5154789;1;2;2;44;03;08;08;1;801,774166835516
5154789;1;3;1;21;03;08;08;1;801,774166835516
5154790;1;1;1;41;03;08;08;1;1816,83231182846
5154790;1;2;2;40;03;08;08;1;1816,83231182846
5154790;1;3;2;15;03;08;08;1;1816,83231182846
5154790;1;4;2;8;03;08;08;1;1816,83231182846
5154791;1;1;2;41;03;08;08;1;1351,69951079763
5154791;1;2;1;8;03;08;08;1;1351,69951079763
5154791;1;3;2;16;03;08;08;1;1351,69951079763
5154791;1;4;1;16;03;08;08;1;1351,69951079763
5154792;1;1;2;60;03;11;11;1;4842,07012640346
5154793;1;1;2;62;03;11;11;1;4644,92447660145
5154793;1;2;1;83;03;11;11;1;4644,92447660145
5154794;1;1;2;86;03;13;13;1;478,966151721779
5154796;1;1;1;79;03;13;13;1;1026,75363026483
5154796;1;2;1;50;03;13;13;1;1026,75363026483
5154796;1;3;2;49;03;13;13;1;1026,75363026483
5154796;1;4;2;19;03;13;13;1;1026,75363026483
5154796;1;5;2;13;03;13;13;1;1026,75363026483
5154797;1;1;2;38;03;13;13;1;928,327083881905
5154797;1;2;2;15;03;13;13;1;928,327083881905
5154797;1;3;1;12;03;13;13;1;928,327083881905
5154797;1;4;2;18;03;13;13;1;928,327083881905
5154797;1;5;2;2;03;13;13;1;928,327083881905
5154798;1;1;1;32;03;13;13;1;972,834860888419
5154798;1;2;2;28;03;13;13;1;972,834860888419
5154799;1;1;2;23;03;13;13;1;953,699278888511
5154799;1;2;1;30;03;13;13;1;953,699278888511
5154799;1;3;2;5;03;13;13;1;953,699278888511
5154800;1;1;1;52;03;13;13;1;1069,10719299799
5154800;1;2;2;41;03;13;13;1;1069,10719299799
5154800;1;3;1;23;03;13;13;1;1069,10719299799
5154800;1;4;2;20;03;13;13;1;1069,10719299799
5154800;1;5;2;16;03;13;13;1;1069,10719299799
5154800;1;6;1;14;03;13;13;1;1069,10719299799
5154801;1;1;2;26;03;13;13;1;1194,73038283172
5154801;1;2;1;30;03;13;13;1;1194,73038283172
5154801;1;3;1;5;03;13;13;1;1194,73038283172
5154802;1;1;1;87;03;13;13;1;736,817921244504
5154803;1;1;1;65;03;13;13;1;646,098431783954
5154803;1;2;2;63;03;13;13;1;646,098431783954
5154804;1;1;1;49;03;13;13;1;740,566602900363
5154804;1;2;2;45;03;13;13;1;740,566602900363
5154804;1;3;1;23;03;13;13;1;740,566602900363
5154805;1;1;2;47;03;13;13;1;596,24795300553
5154805;1;2;1;16;03;13;13;1;596,24795300553
5154805;1;3;2;8;03;13;13;1;596,24795300553
5154805;1;4;2;6;03;13;13;1;596,24795300553
5154806;1;1;2;62;03;13;13;1;636,867080860827
5154807;1;1;1;60;03;13;13;1;749,79795382349
5154807;1;2;2;50;03;13;13;1;749,79795382349
5154807;1;3;1;26;03;13;13;1;749,79795382349
5154807;1;4;1;24;03;13;13;1;749,79795382349
5154808;1;1;2;41;03;13;13;1;669,609847126373
5154808;1;2;2;26;03;13;13;1;669,609847126373
5154808;1;3;1;25;03;13;13;1;669,609847126373
5154808;1;4;1;21;03;13;13;1;669,609847126373
5154808;1;5;1;21;03;13;13;1;669,609847126373
5154808;1;6;2;11;03;13;13;1;669,609847126373
5154809;1;1;1;56;03;13;13;1;736,817921244504
5154810;1;1;1;63;03;13;13;1;669,653358595071
5154810;1;2;2;62;03;13;13;1;669,653358595071
5154810;1;3;1;48;03;13;13;1;669,653358595071
5154811;1;1;1;32;03;13;13;1;599,508241227905
5154811;1;2;2;32;03;13;13;1;599,508241227905
5154811;1;3;2;8;03;13;13;1;599,508241227905
5154811;1;4;2;0;03;13;13;1;599,508241227905
5154812;1;1;1;42;03;13;13;1;720,27196431162
5154812;1;2;2;35;03;13;13;1;720,27196431162
5154813;1;1;2;40;03;13;13;1;963,978087511487
5154813;1;2;2;20;03;13;13;1;963,978087511487
5154813;1;3;2;14;03;13;13;1;963,978087511487
5154813;1;4;1;13;03;13;13;1;963,978087511487
5154814;1;1;1;25;03;13;13;1;1200,00636278186
5154814;1;2;2;21;03;13;13;1;1200,00636278186
5154814;1;3;1;0;03;13;13;1;1200,00636278186
5154816;1;1;1;42;03;13;13;1;1020,7438082013
5154816;1;2;1;23;03;13;13;1;1020,7438082013
5154816;1;3;1;22;03;13;13;1;1020,7438082013
5154817;1;1;1;57;03;13;13;1;949,947072017707
5154818;1;1;1;58;03;13;13;1;910,148335488315
5154818;1;2;2;50;03;13;13;1;910,148335488315
5154821;1;1;1;52;03;13;13;1;887,712678429311
5154822;1;1;2;60;03;13;13;1;655,912545115513
5154822;1;2;1;39;03;13;13;1;655,912545115513
5154822;1;3;2;17;03;13;13;1;655,912545115513
5154822;1;4;2;4;03;13;13;1;655,912545115513
5154822;1;5;2;0;03;13;13;1;655,912545115513
5154823;1;1;1;51;03;13;13;1;911,484220995639
5154823;1;2;2;25;03;13;13;1;911,484220995639
5154823;1;3;2;20;03;13;13;1;911,484220995639
5154823;1;4;1;22;03;13;13;1;911,484220995639
5154823;1;5;2;24;03;13;13;1;911,484220995639
5154824;1;1;1;43;03;13;13;1;798,004693875507
5154824;1;2;2;34;03;13;13;1;798,004693875507
5154824;1;3;2;14;03;13;13;1;798,004693875507
5154824;1;4;2;6;03;13;13;1;798,004693875507
5154825;1;1;2;44;03;13;13;1;899,199649032579
5154825;1;2;1;46;03;13;13;1;899,199649032579
5154825;1;3;1;22;03;13;13;1;899,199649032579
5154825;1;4;1;19;03;13;13;1;899,199649032579
5154826;1;1;2;42;03;13;13;1;847,377435378199
5154826;1;2;1;20;03;13;13;1;847,377435378199
5154827;1;1;2;63;03;13;13;1;861,357724684964
5154827;1;2;2;39;03;13;13;1;861,357724684964
5154827;1;3;2;41;03;13;13;1;861,357724684964
5154827;1;4;1;6;03;13;13;1;861,357724684964
5154827;1;5;2;37;03;13;13;1;861,357724684964
5154827;1;6;1;12;03;13;13;1;861,357724684964
5154828;1;1;1;45;03;13;13;1;916,709772760246
5154828;1;2;2;44;03;13;13;1;916,709772760246
5154830;1;1;2;69;03;13;13;1;693,716101184815
5154830;1;2;2;24;03;13;13;1;693,716101184815
5154831;1;1;2;64;03;13;13;1;698,98110159636
5154831;1;2;1;20;03;13;13;1;698,98110159636
