DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5583510;1;1;1;80;13;1;;;;1;9;POR PANDEMIA COVID 19;2;;;9;;2;2;;2;;1;10;2;13;392.71543813
5583512;1;1;1;80;13;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;13;383.55345839
5583514;1;1;1;80;13;1;;;;1;3;;2;;;9;;1;2;;2;;1;10;3;13;484.18543294
5583515;1;2;1;80;13;1;1;40;908526;1;9;POR SEGURIDAD POR COVID 19;2;;;1;;2;2;;2;;1;10;1.4;13;415.58284295
5583515;1;3;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;415.58284295
5583516;1;3;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;509.34482207
5583516;1;4;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;509.34482207
5583517;1;2;1;80;13;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;13;390.67310762
5583517;1;3;1;80;13;1;1;40;700000;1;7;;1;;3;1;;2;2;;2;;1;10;3;13;390.67310762
5583517;1;4;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;390.67310762
5583517;1;6;1;80;13;1;;;;2;;;;2;;;.;;;;2;;1;10;;13;390.67310762
5583518;1;3;1;80;13;1;;;;2;;;;2;;;.;;;;2;;1;10;;13;498.72634728
5583519;1;1;1;80;13;1;2;;908526;1;3;;1;;2;9;;2;2;;2;;1;10;2;13;402.90394579
5583520;1;4;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;592.67320151
5583521;1;3;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;443.40338136
5583521;1;4;1;80;13;1;;;;2;;;;2;;;.;;;;2;;1;10;;13;443.40338136
5583522;1;2;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;427.34582648
5583522;1;4;1;80;13;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;13;427.34582648
5583524;1;1;1;80;13;1;;;;1;7;;2;;;11;;3;3;;2;;1;10;3;13;446.70722882
5583525;1;1;1;80;13;1;2;;900000;1;7;;2;;;12;SEGURIDAD PANDEMIA;2;2;;2;;1;10;2;13;364.35829482
5583525;1;3;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;364.35829482
5583526;1;2;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;233.05711773
5583526;1;3;1;80;13;1;;;;1;5;;2;;;11;;2;2;;2;;1;10;4;13;233.05711773
5583526;1;4;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;233.05711773
5583527;1;2;1;80;13;1;;;;1;5;;2;;;8;;2;2;;2;;1;10;4;13;404.96436816
5583529;1;1;1;80;13;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;13;475.59782922
5583529;1;4;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;475.59782922
5583529;1;5;1;80;13;1;;;;2;;;;2;;;.;;;;2;;1;10;;13;475.59782922
5583532;1;1;1;80;13;1;1;40;900000;1;7;;2;;;8;;2;2;;2;;1;10;2;13;465.72641416
5583534;1;3;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;525.74140042
5583535;1;2;1;80;13;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;13;643.71743631
5583536;1;5;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;624.33739762
5583537;1;3;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;502.46847348
5583538;1;1;1;80;13;1;2;;908526;1;3;;2;;;9;;2;2;;2;;1;10;2;13;498.72634728
5583538;1;3;1;80;13;1;;;;2;;;;2;;;.;;;;2;;1;10;;13;498.72634728
5583539;1;1;1;80;13;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;13;340.26896768
5583539;1;2;1;80;13;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;13;340.26896768
5583540;1;4;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;368.28073436
5583541;1;2;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;548.13377368
5583541;1;4;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;548.13377368
5583541;1;5;1;80;13;1;;;;1;9;PANDEMIA;2;;;12;PANDEMIA;1;2;;2;;1;10;2;13;548.13377368
5583543;1;2;1;80;13;1;;;;2;;;;2;;;.;;;;2;;1;10;;13;417.44486013
5583544;1;2;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;362.74647594
5583544;1;3;1;80;13;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;362.74647594
5583545;1;2;1;80;13;1;;;;2;;;;2;;;.;;;;2;;1;10;;13;337.15201339
5583545;1;5;1;80;13;1;;;;1;9;EDAD;2;;;8;;2;2;;2;;1;10;4;13;337.15201339
5583546;1;4;1;80;15;1;;;;1;5;;2;;;8;;2;2;;2;;1;10;3;15;102.80242741
5583546;1;5;1;80;15;1;;;;1;5;;2;;;8;;2;2;;2;;1;10;4;15;102.80242741
5583547;1;3;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;204.13081404
5583548;1;1;1;80;15;1;;;;1;1;;1;;2;8;;2;2;;2;;1;10;4;15;109.17686502
5583548;1;2;1;80;15;1;;;;1;9;PANDEMIA;2;;;8;;2;2;;2;;1;10;2;15;109.17686502
5583549;1;2;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;110.14670914
5583549;1;3;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;110.14670914
5583550;1;1;1;80;15;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;15;109.17686502
5583550;1;2;1;80;15;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;15;109.17686502
5583551;1;1;1;80;15;1;1;15;500000;1;2;;2;;;2;;2;2;;2;;1;10;1.4;15;136.21047319
5583552;1;1;1;80;15;1;1;20;908000;2;;;;1;1;2;;2;2;;2;;1;10;;15;140.83892872
5583553;1;1;1;80;15;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;15;73.856189913
5583554;1;1;1;80;15;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;15;127.66183431
5583555;1;3;1;80;15;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;15;86.350018504
5583555;1;5;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;86.350018504
5583557;1;1;1;80;15;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;2;15;109.17686502
5583557;1;2;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;109.17686502
5583559;1;3;1;80;15;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.3;15;122.8809396
5583560;1;1;1;80;15;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;15;109.17686502
5583562;1;4;1;80;15;1;;;;2;;;;2;;;.;;;;2;;1;10;;15;169.4338377
5583563;1;1;1;80;15;1;;;;1;4;;2;;;11;;2;2;;2;;1;10;1.3;15;150.18343633
5583563;1;2;1;80;15;1;1;24;1800000;1;8;;2;;;2;;1;1;1;2;;1;10;1.3;15;150.18343633
5583564;1;1;1;80;15;1;1;24;1000000;1;3;;1;;4;8;;3;3;;2;;1;10;4;15;129.92927385
5583564;1;2;1;80;15;1;1;24;800000;1;6;;1;;3;5;;2;2;;2;;1;10;3;15;129.92927385
5583565;1;2;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;127.59146897
5583566;1;1;1;80;15;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;15;109.17686502
5583566;1;2;1;80;15;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;15;109.17686502
5583569;1;1;1;80;15;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;15;197.25779189
5583575;1;1;1;80;15;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.3;15;135.08818988
5583577;1;3;1;80;15;1;;;;2;;;;2;;;.;;;;2;;1;10;;15;104.39597031
5583582;1;1;1;80;15;1;;;;1;6;;2;;;1;;2;2;;2;;1;10;2;15;109.17686502
5583582;1;2;1;80;15;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;15;109.17686502
5583583;1;2;1;80;15;1;;;;1;9;PANDEMIA;2;;;9;;2;2;;2;;1;10;2;15;197.25779189
5583586;1;1;1;80;15;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.1;15;135.08818988
5583588;1;2;1;80;15;1;;;;1;9;PANDEMIA;1;;1;1;;2;2;;2;;1;10;2;15;104.39597031
5583588;1;3;1;80;15;1;;;;2;;;;2;;;.;;;;2;;1;10;;15;104.39597031
5583591;1;1;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;94.133225314
5583591;1;2;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;94.133225314
5583592;1;2;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;71.611623293
5583593;1;1;1;80;15;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;2;15;136.21047319
5583593;1;2;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;136.21047319
5583594;1;1;1;80;15;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;3;15;140.83892872
5583595;1;2;1;80;15;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;15;109.17686502
5583596;1;1;1;80;15;1;;;;1;8;;2;;;8;;2;2;;2;;1;10;4;15;111.44430455
5583599;1;1;1;80;15;1;1;40;908000;1;2;;2;;;2;;2;2;;2;;1;10;3;15;140.83892872
5583600;1;2;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;97.522948159
5583601;1;3;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;146.07643827
5583602;1;2;1;80;15;1;1;40;1500000;1;9;POR PANDEMIA;2;;;9;;1;2;;2;;1;10;2;15;151.8271771
5583602;1;3;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;151.8271771
5583603;1;2;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;97.522948159
5583604;1;1;1;80;15;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;15;86.655262995
5583604;1;2;1;80;15;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;2;15;86.655262995
5583604;1;3;1;80;15;1;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;15;86.655262995
5583605;1;2;1;80;15;1;;;;1;9;PANDEMIA COVID 19;2;;;1;;1;1;2;2;;1;10;2;15;73.879062827
5583608;1;1;1;80;15;1;1;48;908526;1;9;POR PANDEMIA;2;;;8;;1;2;;2;;1;10;2;15;121.75865629
5583608;1;3;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;121.75865629
5583609;1;1;1;80;15;1;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;15;131.69846704
5583610;1;3;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;116.00791746
5583611;1;1;1;80;15;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;15;131.69846704
5583612;1;3;1;80;15;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;168.31155439
5583614;1;3;1;80;17;1;;;;2;;;;2;;;.;;;;2;;1;10;;17;221.98651365
5583617;1;1;1;80;17;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;187.72944833
5583618;1;1;1;80;17;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;248.00480166
5583619;1;2;1;80;17;1;;;;2;;;;2;;;.;;;;2;;1;10;;17;219.32478082
5583620;1;1;1;80;17;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;185.0677155
5583620;1;2;1;80;17;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;17;185.0677155
5583622;1;2;1;80;17;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;242.85560087
5583622;1;4;1;80;17;1;;;;2;;;;2;;;.;;;;2;;1;10;;17;242.85560087
5583623;1;1;1;80;17;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;164.0110181
5583623;1;2;1;80;17;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;17;164.0110181
5583623;1;3;1;80;17;1;;;;2;;;;1;3;4;;2;2;;2;;1;10;;17;164.0110181
5583625;1;2;1;80;17;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;197.2957574
5583627;1;1;1;80;17;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;202.44495819
5583628;1;2;1;80;17;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;307.45418669
5583630;1;3;1;80;17;1;;;;2;;;;2;;;.;;;;2;;1;10;;17;249.82260048
5583632;1;1;1;80;17;1;;;;2;;;;2;;;.;3;3;;2;;1;10;;17;143.97204257
5583632;1;2;1;80;17;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;143.97204257
5583633;1;1;1;80;17;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;139.829956
5583633;1;2;1;80;17;1;;;;1;7;;2;;;9;;2;2;;2;;1;10;2;17;139.829956
5583634;1;3;1;80;17;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;310.11591952
5583635;1;1;1;80;17;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;196.49888566
5583635;1;4;1;80;17;1;;;;1;3;;2;;;9;;1;2;;2;;1;10;3;17;196.49888566
5583636;1;2;1;80;17;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;164.0110181
5583636;1;3;1;80;17;1;;;;1;5;;2;;;4;;3;3;;2;;1;10;4;17;164.0110181
5583638;1;3;1;80;17;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;301.84235402
5583640;1;2;1;80;17;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;185.0677155
5583641;1;1;1;80;17;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;202.44495819
5583643;1;2;1;80;17;1;;;;1;7;;2;;;4;;2;2;;2;;1;10;2;17;207.27100378
5583644;1;1;1;80;17;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;17;205.10669103
5583646;1;2;1;80;17;1;;;;1;6;;1;;1;1;;2;2;;2;;1;10;1.4;17;211.72290026
5583646;1;3;1;80;17;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;211.72290026
5583647;1;2;1;80;18;1;2;;400000;1;3;;2;;;9;;2;2;;2;;1;10;3;18;162.62634703
5583648;1;3;1;80;18;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;2;18;127.42922276
5583649;1;2;1;80;18;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;18;135.24567532
5583652;1;2;1;80;18;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;18;119.98985163
5583653;2;2;2;80;18;1;;;;2;;;;2;;;.;;;;2;;1;10;;18;175.1805652
5583654;1;2;1;80;18;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;55.154668188
5583654;1;4;1;80;18;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;55.154668188
5583654;1;5;1;80;18;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;55.154668188
5583655;1;1;1;80;18;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;18;89.14800999
5583655;1;3;1;80;18;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;89.14800999
5583656;1;1;1;80;18;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;18;57.856892337
5583656;1;2;1;80;18;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.3;18;57.856892337
5583657;1;1;1;80;18;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;18;57.856892337
5583657;1;2;1;80;18;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;57.856892337
5583658;1;2;1;80;18;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;101.05109587
5583661;1;1;1;80;18;1;;;;1;7;;2;;;1;;2;2;;1;200000;1;10;1.1;18;87.887257376
5583661;1;2;1;80;18;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;18;87.887257376
5583662;1;1;1;80;18;1;;;;1;7;;2;;;9;;2;2;;2;;1;10;3;18;102.92497311
5583663;1;4;1;80;18;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;167.7199645
5583663;1;5;1;80;18;1;;;;2;;;;2;;;.;;;;2;;1;10;;18;167.7199645
5583664;1;1;1;80;18;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;18;113.07736479
5583664;1;3;1;80;18;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;113.07736479
5583666;1;1;1;80;18;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;18;115.149594
5583669;1;2;1;80;18;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;18;137.08038776
5583670;1;3;1;80;18;1;;;;2;;;;2;;;.;;;;2;;1;10;;18;137.08038776
5583672;1;2;1;80;18;1;;;;1;6;;2;;;9;;2;2;;2;;1;10;1.3;18;57.856892337
5583673;1;1;1;80;18;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;18;148.69263254
5583673;1;2;1;80;18;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;148.69263254
5583676;1;3;1;80;18;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;18;172.20477889
5583678;1;2;1;80;19;1;;;;1;9;ENFERMEDAD DE UN FAMILIAR;2;;;9;;2;2;;2;;1;10;1.2;19;161.91543204
5583679;1;3;1;80;19;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;2;19;139.14722264
5583680;1;3;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;189.00917371
5583681;1;2;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;116.37901324
5583682;1;1;1;80;19;1;;;;1;8;;2;;;6;;2;2;;2;;1;10;1.1;19;174.50575586
5583682;1;3;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;174.50575586
5583682;1;4;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;174.50575586
5583682;1;5;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;174.50575586
5583682;1;6;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;174.50575586
5583683;1;3;1;80;19;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;98.678216212
5583683;2;2;2;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;98.678216212
5583684;1;2;1;80;19;1;;;;1;7;;2;;;1;;2;2;;2;;1;10;2;19;121.78740488
5583684;1;4;1;80;19;1;;;;1;1;;2;;;1;;2;2;;2;;1;10;1.1;19;121.78740488
5583684;1;5;1;80;19;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;121.78740488
5583684;2;1;2;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;121.78740488
5583686;1;2;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;170.1312537
5583686;1;3;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;170.1312537
5583686;1;4;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;170.1312537
5583688;1;1;1;80;19;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;19;135.23391215
5583689;1;1;1;80;19;1;;;;1;8;;2;;;8;;2;2;;2;;1;10;3;19;111.5007312
5583689;1;2;1;80;19;1;;;;1;8;;2;;;8;;2;2;;2;;1;10;3;19;111.5007312
5583692;1;2;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;113.07184983
5583693;1;2;1;80;19;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;19;112.10687829
5583693;1;3;1;80;19;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;112.10687829
5583695;1;2;1;80;19;1;;;;1;3;;2;;;2;;2;2;;2;;1;10;3;19;94.858562369
5583696;1;1;1;80;19;1;;;;2;;;;1;3;8;;2;2;;2;;1;10;;19;135.23391215
5583697;1;1;1;80;19;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;19;147.3630443
5583699;1;1;1;80;19;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;19;69.797307799
5583700;1;1;1;80;19;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;19;112.46570275
5583701;1;1;1;80;19;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;19;111.5007312
5583703;1;1;1;80;19;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;19;138.62964405
5583704;1;1;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;126.76905026
5583704;1;2;1;80;19;1;;;;2;;;;1;4;4;;2;2;;2;;1;10;;19;126.76905026
5583704;1;4;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;126.76905026
5583705;1;2;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;116.37901324
5583707;1;1;1;80;19;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;19;104.00084086
5583707;1;2;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;104.00084086
5583707;1;3;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;104.00084086
5583708;1;2;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;113.07184983
5583709;1;1;1;80;19;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;19;123.62986336
5583709;1;2;1;80;19;1;;;;1;4;;2;;;10;;2;2;;2;;1;10;2;19;123.62986336
5583709;1;3;1;80;19;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;3;19;123.62986336
5583711;1;1;1;80;19;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;19;89.250100388
5583711;1;3;1;80;19;1;;;;1;8;;2;;;8;;2;2;;2;;1;10;1.3;19;89.250100388
5583712;1;1;1;80;19;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;19;111.5007312
5583713;1;1;1;80;19;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;19;135.23391215
5583714;1;1;1;80;19;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;106.17810656
5583714;1;3;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;106.17810656
5583714;1;4;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;106.17810656
5583715;1;3;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;155.46908173
5583716;1;1;1;80;19;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;19;109.57078812
5583716;1;4;1;80;19;1;;;;1;3;;2;;;10;;3;3;;2;;1;10;1.4;19;109.57078812
5583717;1;2;1;80;19;1;;;;1;9;PANDEMIA;2;;;1;;2;2;;2;;1;10;2;19;111.05333825
5583717;1;5;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;111.05333825
5583718;1;2;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;122.5936223
5583719;1;1;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;112.46570275
5583720;1;2;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;136.29082273
5583720;1;5;1;80;19;1;;;;1;5;;2;;;8;;3;3;;2;;1;10;4;19;136.29082273
5583722;1;3;1;80;19;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;205.3310328
5583723;1;2;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;100.66330123
5583723;1;3;1;80;19;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;100.66330123
5583725;1;3;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;129.17610415
5583725;1;4;1;80;23;1;;;;2;;;;2;;;.;;;;2;;1;10;;23;129.17610415
5583726;1;1;1;80;23;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;23;145.31384744
5583726;1;2;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;145.31384744
5583726;1;3;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;145.31384744
5583726;1;4;1;80;23;1;;;;2;;;;2;;;.;;;;2;;1;10;;23;145.31384744
5583726;1;6;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;145.31384744
5583727;1;3;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;212.85629734
5583727;1;5;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;212.85629734
5583728;1;2;1;80;23;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;23;181.24955681
5583728;1;3;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;181.24955681
5583729;1;1;1;80;23;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;23;134.54525147
5583730;1;2;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;93.309352064
5583731;1;1;1;80;23;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;23;245.07826138
5583731;1;2;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;245.07826138
5583732;1;1;1;80;23;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;23;219.33308305
5583734;1;1;1;80;23;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;23;152.45447343
5583735;1;1;1;80;23;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;23;134.54525147
5583736;1;1;1;80;23;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;23;100.38102077
5583737;1;1;1;80;23;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;23;124.27608398
5583737;1;4;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;124.27608398
5583737;1;5;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;124.27608398
5583738;1;1;1;80;23;1;;;;1;7;;2;;;9;;2;2;;2;;1;10;4;23;186.77674598
5583738;1;2;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;186.77674598
5583739;1;1;1;80;23;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;23;108.31467186
5583742;1;1;1;80;23;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;3;23;160.38812452
5583744;1;2;1;80;23;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;116.02634919
5583750;1;2;1;80;27;1;;;;1;3;;2;;;11;;2;2;;2;;1;10;4;27;37.017988233
5583751;1;1;1;80;27;1;2;;700000;1;4;;2;;;4;;2;2;;2;;1;10;2;27;37.017988233
5583752;1;1;1;80;27;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;27;137.67326323
5583753;1;1;1;80;27;1;;;;1;1;;2;;;1;;2;2;;2;;1;10;3;27;37.017988233
5583753;1;3;1;80;27;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;27;37.017988233
5583753;1;4;1;80;27;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;27;37.017988233
5583754;1;1;1;80;27;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;27;37.017988233
5583754;1;4;1;80;27;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;27;37.017988233
