DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
6,014,583;1;2;1;70;66;1;12;48;908,526;1;;2;12;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;1;11;4711;66;265.50762566
6,014,584;1;5;1;70;66;1;8;48;908,000;1;;2;8;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;1;11;4923;66;710.75897859
6,014,585;1;2;1;70;66;1;12;48;2,500,000;1;;2;12;4;;1;2;7;;2;;;;;;;;;;;1;2;;43;19;87;1;1;11;4322;66;402.66369701
6,014,599;1;2;1;70;66;1;48;48;908,526;1;;2;20;1;;9;2;1;;2;;;;;;;;;;;1;2;;53;97;97;1;2;11;5320;66;566.71866699
6,014,601;1;1;1;70;66;1;4;48;900,000;1;;2;4;1;;5;2;1;;2;;;;;;;;;;;1;1;900000;42;95;95;1;1;11;4210;66;365.8031743
6,014,609;1;1;1;70;66;1;4;48;1,000,000;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;2;;87;59;59;1;1;11;8730;66;319.58672214
6,014,609;1;4;1;70;66;1;20;48;900,000;1;;2;20;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4771;66;319.58672214
6,014,611;1;3;1;70;66;1;52;48;908,526;1;;2;52;4;;9;2;1;;2;;;;1;;;;;;;;2;;74;98;98;1;2;11;7490;66;400.01440373
6,014,615;1;1;1;70;66;1;36;48;900,000;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;15;80;80;1;2;11;1521;66;276.03560852
6,014,617;1;2;1;70;66;1;3;48;908,526;1;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;41;97;97;1;1;11;4111;66;487.73998542
6,014,620;1;2;1;70;66;1;16;48;900,000;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;42;95;95;1;2;11;4210;66;437.1140136
6,014,666;1;2;1;70;66;1;60;48;2,100,000;1;;2;24;1;;9;2;9;COTIZA SALUD INDEPENDIENTE;1;1;;;1;;;;;;;;2;;64;44;44;1;2;11;6412;66;528.8871242
6,014,685;1;1;1;70;66;1;100;48;1,000,000;1;;2;80;1;;3;2;1;;2;;;;;;;;;;;1;2;;46;21;11;1;2;11;4631;66;385.03119927
6,014,691;1;1;1;70;66;1;102;48;908,526;1;;2;102;1;;6;2;9;COTIZA SALUD INDEPENDIENTE;2;;;;;;;;;;;1;2;;68;45;44;1;2;11;6820;66;347.53083448
6,014,696;1;3;1;70;66;1;8;48;1,800,000;1;;2;8;1;;4;2;4;;2;;;;;;1;;;;;;2;;82;32;32;1;1;11;8291;66;289.62057734
6,014,697;1;2;1;70;66;1;45;48;908,526;1;;2;45;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;97;33;1;2;11;8610;66;690.45695823
6,014,722;1;3;1;70;66;1;104;48;908,526;1;;2;104;1;;6;2;2;;2;;;;;;;;;;;1;2;;47;33;33;1;2;11;4711;66;519.9215343
6,014,736;1;2;1;70;66;1;16;48;908,526;1;;2;16;1;;9;2;4;;2;;;;;;;;;;;1;2;;86;59;59;1;2;11;8610;66;385.03119927
6,014,745;1;1;1;70;66;1;24;48;908,526;3;;2;100;1;;4;2;1;;2;;;;;;;;;;;1;2;;55;54;55;1;2;11;5511;66;422.50884515
6,014,746;1;1;1;70;66;1;4;48;908,526;1;;2;4;1;;2;2;8;;2;;;;;;;;;;;1;1;960000;41;95;95;1;1;11;4111;66;385.03119927
6,014,761;1;5;1;70;66;1;8;48;908,000;1;;2;10;1;;4;2;1;;2;;;;;;;;;;;1;2;;96;32;32;1;1;11;9602;66;572.40510355
6,014,769;1;2;1;70;66;1;102;48;908,526;1;;2;102;1;;6;2;2;;2;;;;;;;;;;;1;2;;68;33;45;1;2;11;6820;66;456.95916174
6,014,771;1;3;1;70;66;1;14;48;900,000;4;;2;14;4;;3;2;1;;2;;;;;;;;;;;1;2;;45;93;93;1;2;11;4520;66;310.26955686
6,014,786;1;2;1;70;66;1;4;48;908,526;1;;2;4;1;;7;2;1;;2;;;;;;;;;;;1;2;;49;95;98;1;1;11;4921;66;472.12675286
6,014,786;1;4;1;70;66;1;16;48;908,526;1;;2;16;1;;2;2;6;;2;;;;;;;;;;;1;2;;41;97;95;1;2;11;4111;66;472.12675286
6,014,795;1;1;1;70;66;1;2;48;650,000;3;;2;2;3;;1;2;1;;2;;;;;;;;;;;1;1;700000;97;54;54;1;1;11;9700;66;350.58088268
6,014,799;1;2;1;70;66;1;8;48;900,000;1;;2;10;1;;5;2;2;;2;;;;;;;;;;;1;2;;69;32;32;1;1;11;6920;66;314.53503886
6,014,800;1;1;1;70;66;1;12;48;908,526;1;;2;12;1;;9;2;8;;2;;;;;;;;;;;1;2;;01;45;45;1;1;11;0145;66;350.58088268
6,014,814;1;1;1;70;66;1;36;48;1,000,000;1;;2;36;1;;5;2;1;;2;;;;;;1;;;;;;2;;45;42;42;1;2;11;4512;66;368.61413534
6,014,815;1;2;1;70;66;1;52;48;2,000,000;1;;2;52;1;;7;2;8;;2;;;;;;;;;;;1;2;;65;44;45;1;2;11;6511;66;385.03119927
6,014,823;1;2;1;70;66;1;104;48;1,500,000;1;;2;104;4;;9;2;2;;2;;;;;;;;;;;1;2;;84;30;11;1;2;11;8413;66;474.99241439
6,014,827;1;3;1;70;66;1;4;48;908,526;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;56;53;53;1;1;11;5613;66;385.24756752
6,014,830;1;3;1;70;66;1;24;48;908,526;1;;2;24;1;;3;2;1;;2;;;;;;;;;;;1;2;;25;87;87;1;2;11;2592;66;553.97109597
6,014,831;1;2;1;70;66;1;40;48;908,526;1;;2;40;1;;8;2;2;;2;;;;;;;;;;;1;2;;82;55;55;1;2;11;8299;66;407.93174854
6,014,859;1;2;1;70;68;1;20;48;908,000;1;;2;104;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4729;68;648.02598412
6,014,862;1;3;1;70;68;1;12;48;908,526;1;;2;12;1;;5;2;1;;1;2;;;1;;;;;;;;2;;14;16;16;1;1;11;1410;68;650.5177542
6,014,886;1;2;1;70;68;1;8;48;1,000,000;1;;2;8;1;;4;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;68;861.43638804
6,014,892;1;1;1;70;68;1;16;48;1,000,000;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;10;45;45;1;2;11;1081;68;656.29085127
6,014,903;1;4;1;70;68;1;24;48;1,000,000;1;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;2;11;5611;68;635.41354964
6,014,922;1;3;1;70;68;1;100;48;2,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;11;;68;642.15018444
6,014,930;1;2;1;70;68;1;8;24;450,000;4;;2;77;4;;5;2;1;;2;;;;;;;;;;;1;2;;15;80;80;1;1;11;1521;68;789.20432838
6,014,940;2;4;2;70;68;1;20;48;500,000;1;;2;20;1;;3;2;4;;2;;;;;;;;;;;1;2;;45;95;84;1;2;11;4520;68;753.3178312
6,014,941;1;2;1;70;68;1;24;48;1,200,000;1;;2;52;1;;9;2;2;;2;;;;;;;;;;;1;2;;65;39;39;1;2;11;6523;68;558.35201844
6,014,953;1;2;1;70;68;1;52;40;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;2;11;;68;543.68015565
6,014,964;1;4;1;70;68;1;4;48;908,000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4761;68;757.31576632
6,014,964;1;5;1;70;68;1;24;48;908,000;1;;2;24;4;;2;2;1;;2;;;;;;;;;;;1;2;;01;62;62;1;2;11;0121;68;757.31576632
6,014,969;1;1;1;70;68;1;4;48;908,600;1;;2;24;1;;9;2;1;;2;;;;;;1;;;;;;2;;47;34;33;1;1;11;4711;68;480.21428836
6,014,982;1;2;1;70;68;1;32;48;3,000,000;2;;2;32;4;;9;2;1;;1;2;;;1;;;;;;;;2;;84;12;12;1;2;11;8414;68;1332.4614479
6,014,992;1;2;1;70;68;1;52;48;908,600;1;;2;104;1;;9;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4711;68;690.46316656
6,015,023;1;1;1;70;68;1;12;48;600,000;3;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;54;54;1;1;11;8121;68;622.11853599
6,015,025;1;2;1;70;68;1;3;48;908,526;1;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4771;68;657.96585679
6,015,029;1;3;1;70;68;1;10;24;1,014,000;1;;2;260;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;38;97;1;1;11;4711;68;642.15018444
6,015,033;3;1;3;70;68;1;52;48;908,526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;03;03;1;2;11;6120;68;507.83807351
6,015,033;3;2;3;70;68;1;12;48;908,526;1;;2;13;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;03;45;1;1;11;4771;68;507.83807351
6,015,036;1;2;1;70;68;1;4;48;908,600;1;;2;6;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4771;68;599.713002
6,015,046;1;3;1;70;68;1;36;48;1,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;68;565.2058089
6,015,058;1;2;1;70;68;1;12;50;1,200,000;1;;2;12;1;;4;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4771;68;711.88589865
6,015,060;1;3;1;70;68;1;4;48;1,200,000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;38;44;1;1;11;6120;68;706.61371673
6,015,064;1;3;1;70;68;1;12;48;950,000;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4771;68;690.46316656
6,015,065;1;2;1;70;68;1;24;48;908,526;3;;2;24;3;;1;2;3;;2;;;;;;;;;;;1;2;;97;54;54;1;2;11;9700;68;429.47959383
6,015,066;1;3;1;70;68;1;4;48;1,000,000;1;;2;4;1;;4;2;7;;2;;;;;;;;;;;1;1;1500000;56;53;53;1;1;11;5611;68;632.21031176
6,015,072;1;5;1;70;68;1;24;48;1,000,000;1;;2;24;1;;8;2;1;;2;;;;;;;;;;;1;2;;01;03;03;1;2;11;0145;68;673.99925131
6,015,075;1;2;1;70;68;1;32;48;908,526;3;;2;32;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;11;9700;68;430.975859
6,015,086;1;1;1;70;68;1;12;48;908,600;1;;2;104;1;;6;2;2;;2;;;;;;;;;;;1;2;;15;80;80;1;1;11;1521;68;498.044974
6,015,094;1;1;1;70;68;1;36;48;3,000,000;1;;2;52;1;;7;2;2;;2;;;;;;;;;;;1;2;;42;02;02;1;2;11;4210;68;429.17736095
6,015,095;1;1;1;70;68;1;40;24;908,600;3;;2;240;4;;1;2;8;;2;;;;;;;;;;;1;2;;81;54;55;1;2;11;8121;68;489.81928321
6,015,095;1;2;1;70;68;1;8;48;908,600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;11;;68;489.81928321
6,015,097;1;3;1;70;68;1;20;16;200,000;1;;2;208;4;;1;2;2;;2;;;;;;;;;;;1;2;;88;53;54;1;2;11;8891;68;625.33652825
6,015,109;1;3;1;70;68;1;40;48;1,000,000;1;;2;60;1;;4;2;1;;2;;;;;;;;;;;1;2;;85;45;13;1;2;11;8530;68;620.20149505
6,015,109;1;4;1;70;68;1;48;48;908,526;1;;2;8;1;;6;2;1;;2;;;;;;;;;;;1;2;;82;39;38;1;2;11;8291;68;620.20149505
6,015,112;1;1;1;70;68;1;24;48;908,526;1;;2;24;2;;9;1;1;;2;;;;;;;;;;;1;2;;85;58;58;1;2;11;8530;68;471.94942121
6,015,114;1;3;1;70;68;1;30;48;900,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;2;11;;68;617.0716611
6,015,117;1;1;1;70;68;1;12;48;908,000;1;;2;77;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;38;38;1;1;11;6120;68;574.63447867
6,015,123;1;3;1;70;68;1;2;48;908,526;1;;2;6;1;;6;2;1;;2;;;;;;;;;;;1;2;;96;45;39;1;1;11;9602;68;384.93326295
6,015,127;1;2;1;70;68;1;30;48;1,500,000;4;;2;52;5;;5;2;2;;2;;;;;;;;;;;1;2;;15;41;21;1;2;11;1522;68;714.87858388
6,015,127;1;4;1;70;68;1;3;48;908,526;1;;2;32;1;;7;2;1;;2;;;;;;;;;;;1;2;;86;45;39;1;1;11;8621;68;714.87858388
6,015,140;1;1;1;70;68;1;24;48;900,000;1;;2;30;1;;2;2;1;;2;;;;;;;;;;;1;2;;45;93;93;1;2;11;4520;68;475.31112643
6,015,142;1;2;1;70;68;1;18;48;900,000;3;;2;18;3;;1;2;8;;2;;;;1;;;;;;;;2;;97;54;54;1;2;11;9700;68;582.89934582
6,015,151;1;4;1;70;68;1;4;48;908,600;1;;2;32;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4774;68;511.06569022
6,015,154;1;1;1;70;68;1;104;48;908,600;1;;2;104;1;;4;2;1;;2;;;;;;;;;;;1;2;;22;55;55;1;2;11;2229;68;624.87936483
6,015,154;1;3;1;70;68;1;4;48;908,600;1;;2;15;1;;9;2;2;;2;;;;;;;;;;;1;2;;53;32;33;1;1;11;5320;68;624.87936483
6,015,182;1;1;1;70;68;1;8;48;908,526;1;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;10;39;77;1;1;11;1081;68;512.82875379
6,015,187;1;3;1;70;68;1;52;48;1,200,000;1;;2;110;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;2;11;4731;68;488.22225699
6,015,189;1;2;1;70;68;1;52;48;1,500,000;1;;2;52;1;;9;2;2;;1;2;;;;1;;;;;;;2;;82;38;30;1;2;11;8220;68;566.62651004
6,015,200;1;3;1;70;68;1;24;48;2,500,000;1;;2;108;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;02;06;1;2;11;8621;68;551.62500809
6,015,201;1;3;1;70;68;1;52;48;908,526;1;;2;52;4;;1;2;3;;2;;;;;;1;;;;;;2;;85;32;13;1;2;11;8559;68;471.94942121
6,015,210;1;3;1;70;68;1;24;48;1,000,000;9;AYUDANTE DE UN EMPLEADO DE EMPRESA PARTICULAR;2;8;9;AYUDANTE DE UN EMPLEADO DE EMPRESA PARTICULAR;1;2;8;;2;;;;;;;;;;;1;2;;15;80;80;1;2;11;1522;68;708.66790638
6,015,210;1;4;1;70;68;1;1;48;1,000,000;1;;2;1;1;;4;2;1;;1;2;;;1;;;;;;;;1;1000000;68;55;55;1;1;11;6820;68;708.66790638
6,015,213;1;1;1;70;68;1;24;24;430,000;1;;2;155;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4771;68;684.58736687
6,015,213;1;2;1;70;68;1;104;48;908,600;1;;2;155;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4772;68;684.58736687
6,015,213;1;4;1;70;68;1;3;48;908,600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;11;;68;684.58736687
6,015,215;1;5;1;70;68;1;20;48;2,000,000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;33;38;1;2;11;6120;68;623.93069022
6,015,223;3;1;3;70;68;1;52;48;1,500,000;1;;2;52;1;;9;2;2;;1;4;;;;1;;;;;;;2;;43;53;53;1;2;11;4321;68;437.84546077
6,015,228;1;3;1;70;68;1;52;48;908,600;1;;2;104;1;;3;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;2;11;5611;68;712.08362775
6,015,230;1;2;1;70;68;1;52;48;2,000,000;1;;2;52;2;;9;2;3;;2;;;;;;;;;;;1;2;;84;11;11;1;2;11;8414;68;423.01763939
6,015,232;1;2;1;70;68;1;23;48;900,000;1;;2;23;1;;5;2;1;;2;;;;;;;;;;;1;2;;68;39;33;1;2;11;6820;68;398.22303794
6,015,233;1;3;1;70;68;1;5;48;908,526;1;;2;20;1;;9;2;1;;2;;;;;;;;;;;1;2;;01;97;97;1;1;11;0145;68;666.23072394
6,015,234;1;2;1;70;68;1;52;48;1,300,000;1;;2;52;1;;8;2;1;;2;;;;;;;;;;;1;2;;47;87;87;1;2;11;4771;68;624.87936483
6,015,234;1;3;1;70;68;1;28;48;908,600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;11;;68;624.87936483
6,015,240;1;2;1;70;68;1;40;48;1,800,000;1;;2;52;1;;8;2;2;;2;;;;;;;;;;;1;2;;06;02;02;1;2;11;0610;68;734.16914704
6,015,240;1;3;1;70;68;1;72;48;1,800,000;1;;2;72;1;;9;2;4;;2;;;;;;;;;;;1;2;;06;02;02;1;2;11;0610;68;734.16914704
6,015,250;1;3;1;70;68;1;4;48;1,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;11;;68;580.90432559
6,015,269;1;3;1;70;68;1;4;48;908,000;1;;2;15;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4711;68;555.60081404
6,015,277;1;1;1;70;68;1;8;48;900,000;1;;2;8;4;;1;2;2;;2;;;;;;;;;;;1;2;;31;95;95;1;1;11;3110;68;472.40658463
6,015,277;1;2;1;70;68;1;8;48;1,000,000;1;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;15;80;80;1;1;11;1522;68;472.40658463
6,015,278;1;2;1;70;68;1;120;48;908,000;1;;2;110;1;;3;2;6;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4771;68;589.43825151
6,015,291;1;3;1;70;68;1;24;48;1,500,000;4;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;69;12;12;1;2;11;6910;68;443.79005432
6,015,301;1;2;1;70;70;1;2;46;400,000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;400000;47;45;45;1;1;11;4781;70;210.81486644
6,015,302;1;8;1;70;70;1;2;48;900,000;1;;2;120;1;;3;2;1;;2;;;;;;;;;;;1;2;;55;33;55;1;1;11;5530;70;279.614863
6,015,309;1;1;1;70;70;1;4;40;600,000;1;;2;12;4;;2;2;7;;2;;;;;;;;;;;1;2;;25;87;87;1;1;11;2511;70;307.15267583
6,015,310;1;3;1;70;70;1;8;40;908,526;1;;2;10;4;;1;2;1;;2;;;;;;;;;;;1;2;;10;45;77;1;1;11;1084;70;119.73368967
6,015,318;1;3;1;70;70;1;16;40;700,000;1;;2;84;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4772;70;146.22337899
6,015,330;1;2;1;70;70;1;30;48;908,526;4;;2;96;4;;1;2;2;;2;;;;;;;;;;;1;2;;49;98;98;1;2;11;4921;70;71.160976522
6,015,335;1;1;1;70;70;1;2;40;400,000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;450000;80;58;58;1;1;11;8010;70;88.117211331
6,015,340;1;2;1;70;70;1;24;48;500,000;3;;2;72;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;11;9700;70;245.7738824
6,015,346;1;2;1;70;70;1;4;48;908,526;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4771;70;161.49015568
6,015,356;1;1;1;70;70;1;12;48;600,000;1;;2;18;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;11;5611;70;125.71311679
6,015,358;1;3;1;70;70;1;2;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;1;11;;70;239.46737933
6,015,362;1;5;1;70;70;1;5;45;700,000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;1;11;;70;174.87996988
6,015,363;1;3;1;70;70;1;4;40;908,526;1;;2;18;1;;8;2;1;;2;;;;;;;;;;;1;2;;86;39;39;1;1;11;8621;70;119.91157961
6,015,363;1;5;1;70;70;1;4;24;400,000;1;;2;4;1;;2;2;2;;2;;;;;;;;;;;1;1;300000;56;53;53;1;1;11;5619;70;119.91157961
6,015,363;1;6;1;70;70;1;2;20;400,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;11;;70;119.91157961
6,015,366;1;1;1;70;70;1;2;48;600,000;4;;2;2;4;;2;2;1;;2;;;;;;;;;;;1;1;200000;47;45;45;1;1;11;4721;70;125.58232831
6,015,370;1;2;1;70;70;1;8;48;908,526;4;;2;8;4;;2;2;1;;2;;;;;;;;;;;1;1;200000;47;45;45;1;1;11;4721;70;105.46097226
6,015,372;1;2;1;70;70;1;52;48;908,526;1;;2;104;1;;5;2;1;;2;;;;;;;;;;;1;2;;55;45;58;1;2;11;5511;70;125.85388491
6,015,373;1;1;1;70;70;1;36;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;70;108.8921815
6,015,375;1;3;1;70;70;1;72;48;1,600,000;1;;2;78;1;;9;2;2;;2;;;;;;;;;;;1;2;;35;39;39;1;2;11;3513;70;116.59830207
6,015,376;1;2;1;70;70;1;5;40;2,000,000;4;;2;30;1;;9;2;1;;1;1;;;;1;;;;;;;2;;61;08;08;1;1;11;6120;70;141.45496462
6,015,379;1;3;1;70;70;1;8;48;908,526;1;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;88;45;54;1;1;11;8891;70;219.35399033
6,015,380;1;1;1;70;70;1;99;48;908,526;1;;2;99;1;;4;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;11;8622;70;253.40419606
6,015,380;1;2;1;70;70;1;48;48;1,200,000;1;;2;2;1;;9;2;1;;2;;;;;;;;;;;1;1;1300000;47;11;39;1;2;11;4711;70;253.40419606
6,015,380;1;3;1;70;70;1;24;48;908,526;1;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;37;1;2;11;5611;70;253.40419606
6,015,383;1;2;1;70;70;1;4;48;908,526;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;140000;85;13;13;1;1;11;8559;70;275.03190249
6,015,384;1;2;1;70;70;1;12;48;908,526;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;93;45;59;1;1;11;9329;70;204.0794853
6,015,389;1;3;1;70;70;1;2;50;400,000;3;;2;24;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;11;9700;70;105.29443927
6,015,389;1;4;1;70;70;1;2;50;300,000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;11;;70;105.29443927
6,015,391;1;3;1;70;70;1;52;48;908,526;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;32;1;2;11;4741;70;143.2862398
6,015,391;1;5;1;70;70;1;52;48;908,526;1;;2;99;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4771;70;143.2862398
6,015,404;1;3;1;70;70;1;28;48;908,526;1;;2;28;1;;3;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4719;70;244.58377436
6,015,414;1;2;1;70;70;1;8;48;1,200,000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;1;11;;70;118.14272246
6,015,433;1;1;1;70;70;1;10;40;950,000;1;;2;21;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;03;45;1;1;11;5613;70;111.95227913
6,015,434;1;3;1;70;70;1;6;48;1,500,000;1;;2;64;1;;9;2;1;;2;;;;;;;;;;;1;2;;94;06;06;1;1;11;9499;70;88.87584907
6,015,435;1;2;1;70;70;1;78;48;908,526;1;;2;78;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;19;33;1;2;11;4772;70;113.59174349
6,015,452;1;1;1;70;70;1;5;40;1,000,000;1;;2;20;1;;5;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4771;70;114.58072473
6,015,452;1;2;1;70;70;1;3;40;1,000,000;1;;2;25;4;;3;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4752;70;114.58072473
6,015,454;1;2;1;70;70;1;54;48;908,526;1;;2;58;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;12;50;1;2;11;5611;70;96.94814351
6,015,454;1;3;1;70;70;1;32;48;908,526;1;;2;32;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;39;44;1;2;11;6120;70;96.94814351
6,015,482;1;2;1;70;70;1;2;40;500,000;1;;2;50;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;45;95;1;1;11;4111;70;114.58072473
6,015,483;1;4;1;70;70;1;45;48;908,526;1;;2;50;1;;9;2;1;;2;;;;;;;;;;;1;2;;53;37;97;1;2;11;5320;70;129.38013814
6,015,488;1;1;1;70;70;1;2;48;1,000,000;4;;2;2;4;;2;2;1;;2;;;;;;;;;;;1;1;150000;41;95;95;1;1;11;4111;70;93.286059919
6,015,516;1;1;1;70;70;1;3;48;1,600,000;1;;2;86;5;;2;2;2;;2;;;;;;;;;;;1;2;;47;39;41;1;1;11;4752;70;76.058268502
6,015,531;1;2;1;70;70;1;9;42;1,200,000;4;;2;21;1;;5;2;2;;2;;;;;;;;;;;1;2;;47;37;37;1;1;11;4771;70;117.64082235
6,015,540;1;3;1;70;70;1;6;42;3,000,000;1;;2;50;1;;9;2;1;;1;1;;;;1;;;;;;;2;;42;02;02;1;1;11;4210;70;113.03630434
6,015,540;1;4;1;70;70;1;5;48;1,900,000;1;;2;32;1;;9;2;2;;2;;;;;;;;;;;1;2;;86;06;06;1;1;11;8610;70;113.03630434
6,015,552;1;1;1;70;70;1;2;48;908,526;1;;2;72;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;97;39;1;1;11;4771;70;129.14432604
6,015,559;1;2;1;70;70;1;8;48;1,200,000;2;;2;99;2;;9;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;1;11;8530;70;122.79378729
6,015,582;1;5;1;70;70;1;21;48;300,000;3;;2;23;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;11;9700;70;88.117211331
6,015,595;1;2;1;70;70;1;16;50;300,000;1;;2;17;4;;3;2;1;;2;;;;;;;;;;;1;2;;41;45;95;1;2;11;4111;70;56.536024426
6,015,595;1;3;1;70;70;1;50;48;500,000;1;;2;52;3;;1;2;1;;2;;;;;;;;;1;;;2;;97;53;54;1;2;11;9700;70;56.536024426
6,015,598;1;2;1;70;70;1;1;40;908,526;1;;2;100;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;11;5611;70;108.8921815
6,015,601;1;2;1;70;70;1;5;40;908,526;1;;2;64;1;;8;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;11;8610;70;102.66599366
6,015,608;1;3;1;70;70;1;40;48;908,526;1;;2;52;4;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4721;70;81.593290958
6,015,609;1;1;1;70;70;1;8;48;3,000,000;1;;2;8;1;;9;2;1;;2;;;;;;;;;;;1;2;;06;02;02;1;1;11;0620;70;121.94557417
6,015,636;1;1;1;70;70;1;5;40;600,000;3;;2;30;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;11;9700;70;192.69231508
